,date,Ed Sheeran,Alphabet
82,2016-07-31,5,28
83,2016-08-07,6,26
84,2016-08-14,8,19
85,2016-08-21,11,22
86,2016-08-28,6,28
87,2016-09-04,8,31
88,2016-09-11,5,27
89,2016-09-18,5,32
90,2016-09-25,6,29
91,2016-10-02,4,28
92,2016-10-09,4,28
93,2016-10-16,6,28
94,2016-10-23,8,28
95,2016-10-30,6,30
96,2016-11-06,5,26
97,2016-11-13,6,33
98,2016-11-20,5,24
99,2016-11-27,6,28
100,2016-12-04,5,29
101,2016-12-11,5,26
102,2016-12-18,8,25
103,2016-12-25,5,22
104,2017-01-01,25,29
105,2017-01-08,25,24
106,2017-01-15,20,26
107,2017-01-22,18,26
108,2017-01-29,24,27
109,2017-02-05,20,30
110,2017-02-12,63,31
111,2017-02-19,30,26
112,2017-02-26,50,28
113,2017-03-05,87,29
114,2017-03-12,81,25
115,2017-03-19,54,31
116,2017-03-26,33,23
117,2017-04-02,27,26
118,2017-04-09,31,27
119,2017-04-16,27,27
120,2017-04-23,27,29
121,2017-04-30,26,30
122,2017-05-07,23,27
123,2017-05-14,27,28
124,2017-05-21,27,31
125,2017-05-28,22,29
126,2017-06-04,30,32
127,2017-06-11,26,28
128,2017-06-18,27,25
129,2017-06-25,24,23
130,2017-07-02,29,22
131,2017-07-09,29,25
132,2017-07-16,100,24
133,2017-07-23,57,25
134,2017-07-30,57,20
135,2017-08-06,23,23
136,2017-08-13,18,23
137,2017-08-20,19,26
138,2017-08-27,24,26
139,2017-09-03,15,26
140,2017-09-10,12,35
141,2017-09-17,18,32
142,2017-09-24,22,34
143,2017-10-01,19,30
144,2017-10-08,23,31
145,2017-10-15,45,32
146,2017-10-22,25,39
147,2017-10-29,20,30
148,2017-11-05,23,32
149,2017-11-12,25,29
150,2017-11-19,17,26
151,2017-11-26,29,33
152,2017-12-03,41,31
153,2017-12-10,43,34
154,2017-12-17,44,28
155,2017-12-24,42,23
156,2017-12-31,40,30
157,2018-01-07,44,31
158,2018-01-14,48,25
159,2018-01-21,56,34
160,2018-01-28,43,37
161,2018-02-04,34,35
162,2018-02-11,30,29
163,2018-02-18,32,28
164,2018-02-25,25,33
165,2018-03-04,29,31
166,2018-03-11,26,31
167,2018-03-18,23,32
168,2018-03-25,24,34
169,2018-04-01,23,29
170,2018-04-08,20,33
171,2018-04-15,19,29
172,2018-04-22,20,32
173,2018-04-29,19,26
174,2018-05-06,16,32
175,2018-05-13,17,27
176,2018-05-20,22,30
177,2018-05-27,17,30
178,2018-06-03,20,33
179,2018-06-10,15,30
180,2018-06-17,15,30
181,2018-06-24,23,22
182,2018-07-01,21,25
183,2018-07-08,19,25
184,2018-07-15,21,22
185,2018-07-22,15,28
186,2018-07-29,21,24
187,2018-08-05,19,25
188,2018-08-12,19,25
189,2018-08-19,58,27
190,2018-08-26,86,24
191,2018-09-02,21,30
192,2018-09-09,17,35
193,2018-09-16,15,37
194,2018-09-23,14,33
195,2018-09-30,13,33
196,2018-10-07,9,26
197,2018-10-14,12,30
198,2018-10-21,15,35
199,2018-10-28,12,28
200,2018-11-04,13,30
201,2018-11-11,14,34
202,2018-11-18,9,28
203,2018-11-25,10,31
204,2018-12-02,13,31
205,2018-12-09,11,30
206,2018-12-16,11,31
207,2018-12-23,13,24
208,2018-12-30,13,25
209,2019-01-06,11,31
210,2019-01-13,13,28
211,2019-01-20,12,32
212,2019-01-27,9,37
213,2019-02-03,10,32
214,2019-02-10,11,34
215,2019-02-17,14,26
216,2019-02-24,11,25
217,2019-03-03,8,28
218,2019-03-10,8,29
219,2019-03-17,9,30
220,2019-03-24,10,27
221,2019-03-31,9,29
222,2019-04-07,10,32
223,2019-04-14,9,29
224,2019-04-21,11,34
225,2019-04-28,9,32
226,2019-05-05,16,31
227,2019-05-12,16,32
228,2019-05-19,16,31
229,2019-05-26,16,27
230,2019-06-02,13,32
231,2019-06-09,15,29
232,2019-06-16,17,27
233,2019-06-23,17,25
234,2019-06-30,23,26
235,2019-07-07,37,25
236,2019-07-14,28,25
237,2019-07-21,22,27
238,2019-07-28,18,25
239,2019-08-04,16,21
240,2019-08-11,14,27
241,2019-08-18,10,21
242,2019-08-25,17,31
243,2019-09-01,14,30
244,2019-09-08,16,36
245,2019-09-15,11,30
246,2019-09-22,14,33
247,2019-09-29,14,33
248,2019-10-06,13,30
249,2019-10-13,11,34
250,2019-10-20,13,35
251,2019-10-27,11,39
252,2019-11-03,9,39
253,2019-11-10,12,36
254,2019-11-17,11,32
255,2019-11-24,12,29
256,2019-12-01,9,30
257,2019-12-08,11,31
258,2019-12-15,9,34
259,2019-12-22,11,21
260,2019-12-29,15,23
