,date,Coldplay,Alphabet
235,2019-07-07,0,13
236,2019-07-14,1,17
237,2019-07-21,5,19
238,2019-07-28,6,14
239,2019-08-04,1,17
240,2019-08-11,3,17
241,2019-08-18,1,26
242,2019-08-25,4,21
243,2019-09-01,2,29
244,2019-09-08,3,22
245,2019-09-15,2,26
246,2019-09-22,4,25
247,2019-09-29,2,26
248,2019-10-06,6,18
249,2019-10-13,2,22
250,2019-10-20,1,22
251,2019-10-27,3,24
252,2019-11-03,3,28
253,2019-11-10,3,23
254,2019-11-17,3,22
255,2019-11-24,5,19
256,2019-12-01,2,30
257,2019-12-08,2,21
258,2019-12-15,4,17
259,2019-12-22,3,17
260,2019-12-29,1,19
