,date,Guns N' Roses,Alphabet
201,2018-11-11,3,23
202,2018-11-18,3,21
203,2018-11-25,4,28
204,2018-12-02,3,28
205,2018-12-09,4,24
206,2018-12-16,3,26
207,2018-12-23,3,19
208,2018-12-30,4,25
209,2019-01-06,3,24
210,2019-01-13,4,31
211,2019-01-20,5,25
212,2019-01-27,2,28
213,2019-02-03,3,29
214,2019-02-10,2,28
215,2019-02-17,4,26
216,2019-02-24,3,27
217,2019-03-03,3,25
218,2019-03-10,5,29
219,2019-03-17,3,25
220,2019-03-24,3,27
221,2019-03-31,5,26
222,2019-04-07,6,28
223,2019-04-14,5,23
224,2019-04-21,4,20
225,2019-04-28,3,26
226,2019-05-05,3,28
227,2019-05-12,3,22
228,2019-05-19,3,25
229,2019-05-26,3,23
230,2019-06-02,4,27
231,2019-06-09,3,24
232,2019-06-16,7,23
233,2019-06-23,4,17
234,2019-06-30,4,17
235,2019-07-07,4,18
236,2019-07-14,5,21
237,2019-07-21,3,21
238,2019-07-28,4,20
239,2019-08-04,4,18
240,2019-08-11,4,18
241,2019-08-18,5,19
242,2019-08-25,3,20
243,2019-09-01,3,23
244,2019-09-08,3,35
245,2019-09-15,5,31
246,2019-09-22,4,33
247,2019-09-29,4,28
248,2019-10-06,4,27
249,2019-10-13,4,31
250,2019-10-20,4,32
251,2019-10-27,4,32
252,2019-11-03,3,29
253,2019-11-10,3,31
254,2019-11-17,3,28
255,2019-11-24,3,25
256,2019-12-01,3,27
257,2019-12-08,4,28
258,2019-12-15,4,24
259,2019-12-22,3,21
260,2019-12-29,5,25
