,date,Ed Sheeran,Alphabet
93,2016-10-16,4,31
94,2016-10-23,8,35
95,2016-10-30,6,28
96,2016-11-06,4,30
97,2016-11-13,7,36
98,2016-11-20,8,27
99,2016-11-27,9,34
100,2016-12-04,6,35
101,2016-12-11,8,30
102,2016-12-18,5,35
103,2016-12-25,4,28
104,2017-01-01,32,31
105,2017-01-08,25,31
106,2017-01-15,20,31
107,2017-01-22,24,27
108,2017-01-29,22,30
109,2017-02-05,19,35
110,2017-02-12,70,38
111,2017-02-19,39,23
112,2017-02-26,56,37
113,2017-03-05,100,32
114,2017-03-12,82,32
115,2017-03-19,59,30
116,2017-03-26,40,32
117,2017-04-02,33,29
118,2017-04-09,34,25
119,2017-04-16,28,26
120,2017-04-23,23,33
121,2017-04-30,32,36
122,2017-05-07,27,32
123,2017-05-14,23,32
124,2017-05-21,26,24
125,2017-05-28,20,33
126,2017-06-04,28,29
127,2017-06-11,24,21
128,2017-06-18,22,28
129,2017-06-25,22,19
130,2017-07-02,32,21
131,2017-07-09,28,28
132,2017-07-16,94,19
133,2017-07-23,28,22
134,2017-07-30,23,25
135,2017-08-06,21,27
136,2017-08-13,19,24
137,2017-08-20,21,25
138,2017-08-27,30,32
139,2017-09-03,21,28
140,2017-09-10,28,40
141,2017-09-17,62,36
142,2017-09-24,24,41
143,2017-10-01,21,35
144,2017-10-08,24,30
145,2017-10-15,36,30
146,2017-10-22,26,32
147,2017-10-29,20,32
148,2017-11-05,27,34
149,2017-11-12,26,35
150,2017-11-19,13,34
151,2017-11-26,25,35
152,2017-12-03,43,37
153,2017-12-10,44,34
154,2017-12-17,44,31
155,2017-12-24,41,21
156,2017-12-31,34,26
157,2018-01-07,37,35
158,2018-01-14,44,28
159,2018-01-21,55,29
160,2018-01-28,51,41
161,2018-02-04,36,36
162,2018-02-11,31,33
163,2018-02-18,29,29
164,2018-02-25,26,35
165,2018-03-04,22,35
166,2018-03-11,27,28
167,2018-03-18,23,29
168,2018-03-25,19,33
169,2018-04-01,22,31
170,2018-04-08,23,27
171,2018-04-15,19,32
172,2018-04-22,19,30
173,2018-04-29,18,25
174,2018-05-06,18,28
175,2018-05-13,17,30
176,2018-05-20,25,30
177,2018-05-27,16,29
178,2018-06-03,15,27
179,2018-06-10,16,28
180,2018-06-17,15,30
181,2018-06-24,26,23
182,2018-07-01,20,23
183,2018-07-08,19,26
184,2018-07-15,17,25
185,2018-07-22,19,32
186,2018-07-29,18,28
187,2018-08-05,14,24
188,2018-08-12,15,26
189,2018-08-19,16,29
190,2018-08-26,16,32
191,2018-09-02,18,39
192,2018-09-09,17,42
193,2018-09-16,21,40
194,2018-09-23,28,45
195,2018-09-30,16,36
196,2018-10-07,15,41
197,2018-10-14,13,30
198,2018-10-21,10,39
199,2018-10-28,17,34
200,2018-11-04,11,25
201,2018-11-11,14,32
202,2018-11-18,11,27
203,2018-11-25,12,30
204,2018-12-02,14,29
205,2018-12-09,11,27
206,2018-12-16,15,31
207,2018-12-23,10,23
208,2018-12-30,13,27
209,2019-01-06,0,0
210,2019-01-13,9,28
211,2019-01-20,0,0
212,2019-01-27,0,0
213,2019-02-03,10,36
214,2019-02-10,0,0
215,2019-02-17,0,0
216,2019-02-24,0,0
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,0,0
220,2019-03-24,0,0
221,2019-03-31,0,0
222,2019-04-07,0,0
223,2019-04-14,0,0
224,2019-04-21,0,0
225,2019-04-28,0,0
226,2019-05-05,0,0
227,2019-05-12,17,26
228,2019-05-19,0,0
229,2019-05-26,0,0
230,2019-06-02,13,37
231,2019-06-09,16,24
232,2019-06-16,0,0
233,2019-06-23,0,0
234,2019-06-30,0,0
235,2019-07-07,0,0
236,2019-07-14,0,0
237,2019-07-21,20,26
238,2019-07-28,0,0
239,2019-08-04,0,0
240,2019-08-11,0,0
241,2019-08-18,0,0
242,2019-08-25,0,0
243,2019-09-01,13,33
244,2019-09-08,0,0
245,2019-09-15,10,39
246,2019-09-22,0,0
247,2019-09-29,0,0
248,2019-10-06,0,0
249,2019-10-13,0,0
250,2019-10-20,0,0
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,0,0
254,2019-11-17,0,0
255,2019-11-24,0,0
256,2019-12-01,8,38
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,14,25
260,2019-12-29,0,0
