,date,U2,Alphabet
129,2017-06-25,13,32
130,2017-07-02,16,36
131,2017-07-09,11,36
132,2017-07-16,18,33
133,2017-07-23,15,48
134,2017-07-30,10,45
135,2017-08-06,10,40
136,2017-08-13,13,38
137,2017-08-20,11,56
138,2017-08-27,18,61
139,2017-09-03,29,57
140,2017-09-10,16,52
141,2017-09-17,18,69
142,2017-09-24,13,53
143,2017-10-01,9,52
144,2017-10-08,13,41
145,2017-10-15,8,45
146,2017-10-22,22,58
147,2017-10-29,24,53
148,2017-11-05,17,68
149,2017-11-12,13,48
150,2017-11-19,6,39
151,2017-11-26,16,50
152,2017-12-03,28,50
153,2017-12-10,13,58
154,2017-12-17,9,47
155,2017-12-24,13,44
156,2017-12-31,17,42
157,2018-01-07,10,51
158,2018-01-14,13,57
159,2018-01-21,9,59
160,2018-01-28,22,62
161,2018-02-04,15,62
162,2018-02-11,14,55
163,2018-02-18,15,52
164,2018-02-25,8,52
165,2018-03-04,10,57
166,2018-03-11,9,53
167,2018-03-18,10,46
168,2018-03-25,13,63
169,2018-04-01,4,50
170,2018-04-08,15,53
171,2018-04-15,15,46
172,2018-04-22,21,46
173,2018-04-29,12,44
174,2018-05-06,28,39
175,2018-05-13,30,50
176,2018-05-20,14,41
177,2018-05-27,11,43
178,2018-06-03,15,39
179,2018-06-10,11,46
180,2018-06-17,11,45
181,2018-06-24,6,38
182,2018-07-01,22,34
183,2018-07-08,6,42
184,2018-07-15,10,44
185,2018-07-22,16,46
186,2018-07-29,5,47
187,2018-08-05,9,43
188,2018-08-12,9,54
189,2018-08-19,11,54
190,2018-08-26,18,70
191,2018-09-02,9,58
192,2018-09-09,10,58
193,2018-09-16,7,65
194,2018-09-23,3,60
195,2018-09-30,8,54
196,2018-10-07,8,63
197,2018-10-14,17,52
198,2018-10-21,8,60
199,2018-10-28,9,57
200,2018-11-04,8,47
201,2018-11-11,8,53
202,2018-11-18,4,51
203,2018-11-25,9,61
204,2018-12-02,6,39
205,2018-12-09,9,55
206,2018-12-16,6,54
207,2018-12-23,13,39
208,2018-12-30,17,52
209,2019-01-06,7,56
210,2019-01-13,8,50
211,2019-01-20,11,51
212,2019-01-27,5,50
213,2019-02-03,7,57
214,2019-02-10,5,58
215,2019-02-17,12,44
216,2019-02-24,11,47
217,2019-03-03,5,41
218,2019-03-10,14,35
219,2019-03-17,10,40
220,2019-03-24,13,52
221,2019-03-31,7,54
222,2019-04-07,10,58
223,2019-04-14,10,48
224,2019-04-21,15,55
225,2019-04-28,4,59
226,2019-05-05,7,48
227,2019-05-12,8,50
228,2019-05-19,8,56
229,2019-05-26,6,48
230,2019-06-02,3,40
231,2019-06-09,13,49
232,2019-06-16,8,42
233,2019-06-23,4,43
234,2019-06-30,2,46
235,2019-07-07,8,44
236,2019-07-14,10,33
237,2019-07-21,11,33
238,2019-07-28,10,41
239,2019-08-04,5,35
240,2019-08-11,7,56
241,2019-08-18,5,48
242,2019-08-25,5,61
243,2019-09-01,0,52
244,2019-09-08,4,61
245,2019-09-15,11,65
246,2019-09-22,8,67
247,2019-09-29,14,46
248,2019-10-06,22,52
249,2019-10-13,14,56
250,2019-10-20,8,53
251,2019-10-27,10,60
252,2019-11-03,6,65
253,2019-11-10,9,60
254,2019-11-17,11,57
255,2019-11-24,12,44
256,2019-12-01,11,47
257,2019-12-08,7,49
258,2019-12-15,6,69
259,2019-12-22,10,43
260,2019-12-29,12,47
