,date,U2,Alphabet
87,2016-09-04,5,74
88,2016-09-11,11,88
89,2016-09-18,5,51
90,2016-09-25,11,48
91,2016-10-02,0,37
92,2016-10-09,6,47
93,2016-10-16,11,74
94,2016-10-23,12,59
95,2016-10-30,7,53
96,2016-11-06,5,49
97,2016-11-13,0,49
98,2016-11-20,8,41
99,2016-11-27,9,57
100,2016-12-04,5,50
101,2016-12-11,0,52
102,2016-12-18,9,56
103,2016-12-25,7,29
104,2017-01-01,14,58
105,2017-01-08,54,49
106,2017-01-15,26,42
107,2017-01-22,9,67
108,2017-01-29,21,47
109,2017-02-05,6,40
110,2017-02-12,0,68
111,2017-02-19,17,54
112,2017-02-26,6,50
113,2017-03-05,0,45
114,2017-03-12,6,38
115,2017-03-19,7,55
116,2017-03-26,14,29
117,2017-04-02,8,46
118,2017-04-09,11,32
119,2017-04-16,0,36
120,2017-04-23,5,59
121,2017-04-30,9,49
122,2017-05-07,8,59
123,2017-05-14,23,44
124,2017-05-21,41,56
125,2017-05-28,20,47
126,2017-06-04,14,44
127,2017-06-11,33,45
128,2017-06-18,26,41
129,2017-06-25,15,48
130,2017-07-02,10,22
131,2017-07-09,5,43
132,2017-07-16,8,37
133,2017-07-23,16,31
134,2017-07-30,11,45
135,2017-08-06,5,100
136,2017-08-13,22,70
137,2017-08-20,17,70
138,2017-08-27,8,65
139,2017-09-03,17,64
140,2017-09-10,75,75
141,2017-09-17,26,64
142,2017-09-24,6,60
143,2017-10-01,17,66
144,2017-10-08,7,64
145,2017-10-15,25,70
146,2017-10-22,7,69
147,2017-10-29,5,61
148,2017-11-05,14,66
149,2017-11-12,15,71
150,2017-11-19,0,43
151,2017-11-26,13,68
152,2017-12-03,14,38
153,2017-12-10,11,38
154,2017-12-17,0,33
155,2017-12-24,14,23
156,2017-12-31,0,32
157,2018-01-07,0,54
158,2018-01-14,9,47
159,2018-01-21,0,61
160,2018-01-28,7,39
161,2018-02-04,16,57
162,2018-02-11,5,53
163,2018-02-18,0,57
164,2018-02-25,0,62
165,2018-03-04,0,43
166,2018-03-11,0,34
167,2018-03-18,6,52
168,2018-03-25,9,39
169,2018-04-01,6,74
170,2018-04-08,5,53
171,2018-04-15,0,61
172,2018-04-22,11,50
173,2018-04-29,12,59
174,2018-05-06,10,50
175,2018-05-13,12,40
176,2018-05-20,8,26
177,2018-05-27,12,41
178,2018-06-03,5,29
179,2018-06-10,14,50
180,2018-06-17,7,38
181,2018-06-24,0,36
182,2018-07-01,11,26
183,2018-07-08,0,38
184,2018-07-15,0,43
185,2018-07-22,0,46
186,2018-07-29,13,36
187,2018-08-05,8,66
188,2018-08-12,4,97
189,2018-08-19,0,83
190,2018-08-26,13,62
191,2018-09-02,13,55
192,2018-09-09,19,55
193,2018-09-16,6,59
194,2018-09-23,9,54
195,2018-09-30,6,53
196,2018-10-07,0,43
197,2018-10-14,4,46
198,2018-10-21,0,53
199,2018-10-28,0,52
200,2018-11-04,0,66
201,2018-11-11,0,58
202,2018-11-18,17,32
203,2018-11-25,7,47
204,2018-12-02,8,53
205,2018-12-09,0,49
206,2018-12-16,22,39
207,2018-12-23,9,42
208,2018-12-30,0,51
209,2019-01-06,7,49
210,2019-01-13,10,52
211,2019-01-20,5,40
212,2019-01-27,13,45
213,2019-02-03,12,30
214,2019-02-10,15,63
215,2019-02-17,4,76
216,2019-02-24,12,63
217,2019-03-03,8,62
218,2019-03-10,18,33
219,2019-03-17,17,54
220,2019-03-24,7,59
221,2019-03-31,9,73
222,2019-04-07,12,63
223,2019-04-14,6,45
224,2019-04-21,9,30
225,2019-04-28,4,45
226,2019-05-05,19,58
227,2019-05-12,0,37
228,2019-05-19,9,54
229,2019-05-26,10,47
230,2019-06-02,8,63
231,2019-06-09,0,38
232,2019-06-16,4,34
233,2019-06-23,11,32
234,2019-06-30,0,40
235,2019-07-07,5,45
236,2019-07-14,10,49
237,2019-07-21,0,35
238,2019-07-28,7,49
239,2019-08-04,8,61
240,2019-08-11,8,76
241,2019-08-18,0,80
242,2019-08-25,4,82
243,2019-09-01,4,75
244,2019-09-08,5,77
245,2019-09-15,4,57
246,2019-09-22,4,57
247,2019-09-29,0,60
248,2019-10-06,4,64
249,2019-10-13,0,62
250,2019-10-20,8,50
251,2019-10-27,8,70
252,2019-11-03,8,68
253,2019-11-10,5,68
254,2019-11-17,5,46
255,2019-11-24,0,42
256,2019-12-01,0,75
257,2019-12-08,8,74
258,2019-12-15,6,54
259,2019-12-22,6,38
260,2019-12-29,9,47
