,date,Pink,Alphabet
207,2018-12-23,18,49
208,2018-12-30,17,52
209,2019-01-06,14,63
210,2019-01-13,25,58
211,2019-01-20,28,63
212,2019-01-27,21,64
213,2019-02-03,25,68
214,2019-02-10,28,64
215,2019-02-17,25,65
216,2019-02-24,23,56
217,2019-03-03,66,60
218,2019-03-10,55,62
219,2019-03-17,40,57
220,2019-03-24,42,58
221,2019-03-31,34,54
222,2019-04-07,18,55
223,2019-04-14,19,54
224,2019-04-21,34,47
225,2019-04-28,23,62
226,2019-05-05,17,48
227,2019-05-12,18,55
228,2019-05-19,33,52
229,2019-05-26,41,51
230,2019-06-02,44,54
231,2019-06-09,41,43
232,2019-06-16,44,47
233,2019-06-23,34,42
234,2019-06-30,22,46
235,2019-07-07,20,44
236,2019-07-14,23,50
237,2019-07-21,39,47
238,2019-07-28,30,44
239,2019-08-04,32,48
240,2019-08-11,42,56
241,2019-08-18,21,65
242,2019-08-25,26,72
243,2019-09-01,31,64
244,2019-09-08,32,76
245,2019-09-15,24,73
246,2019-09-22,18,66
247,2019-09-29,31,71
248,2019-10-06,34,66
249,2019-10-13,22,71
250,2019-10-20,9,75
251,2019-10-27,14,81
252,2019-11-03,32,71
253,2019-11-10,62,68
254,2019-11-17,17,67
255,2019-11-24,27,53
256,2019-12-01,35,70
257,2019-12-08,27,69
258,2019-12-15,11,59
259,2019-12-22,9,49
260,2019-12-29,13,42
