,date,U2,Alphabet
217,2019-03-03,10,61
218,2019-03-10,7,75
219,2019-03-17,6,66
220,2019-03-24,10,53
221,2019-03-31,8,69
222,2019-04-07,9,62
223,2019-04-14,3,51
224,2019-04-21,0,65
225,2019-04-28,6,64
226,2019-05-05,10,55
227,2019-05-12,9,60
228,2019-05-19,9,65
229,2019-05-26,14,54
230,2019-06-02,16,59
231,2019-06-09,7,40
232,2019-06-16,6,51
233,2019-06-23,3,58
234,2019-06-30,7,52
235,2019-07-07,9,39
236,2019-07-14,6,49
237,2019-07-21,10,46
238,2019-07-28,13,47
239,2019-08-04,4,52
240,2019-08-11,8,54
241,2019-08-18,7,64
242,2019-08-25,7,76
243,2019-09-01,8,59
244,2019-09-08,3,69
245,2019-09-15,13,80
246,2019-09-22,6,80
247,2019-09-29,7,68
248,2019-10-06,5,72
249,2019-10-13,9,67
250,2019-10-20,7,81
251,2019-10-27,8,80
252,2019-11-03,7,75
253,2019-11-10,8,69
254,2019-11-17,10,73
255,2019-11-24,6,48
256,2019-12-01,8,77
257,2019-12-08,6,63
258,2019-12-15,11,61
259,2019-12-22,8,37
260,2019-12-29,15,48
