,date,Metallica,Alphabet
120,2017-04-23,13,30
121,2017-04-30,13,32
122,2017-05-07,28,32
123,2017-05-14,62,36
124,2017-05-21,24,32
125,2017-05-28,14,30
126,2017-06-04,11,33
127,2017-06-11,12,27
128,2017-06-18,11,26
129,2017-06-25,12,21
130,2017-07-02,11,24
131,2017-07-09,14,26
132,2017-07-16,10,20
133,2017-07-23,11,26
134,2017-07-30,12,22
135,2017-08-06,11,21
136,2017-08-13,11,20
137,2017-08-20,10,25
138,2017-08-27,10,30
139,2017-09-03,9,40
140,2017-09-10,10,34
141,2017-09-17,11,45
142,2017-09-24,7,32
143,2017-10-01,7,38
144,2017-10-08,9,33
145,2017-10-15,11,39
146,2017-10-22,10,35
147,2017-10-29,10,34
148,2017-11-05,11,37
149,2017-11-12,11,28
150,2017-11-19,6,26
151,2017-11-26,9,39
152,2017-12-03,11,28
153,2017-12-10,9,30
154,2017-12-17,12,30
155,2017-12-24,9,27
156,2017-12-31,6,28
157,2018-01-07,8,34
158,2018-01-14,7,19
159,2018-01-21,15,40
160,2018-01-28,10,39
161,2018-02-04,9,39
162,2018-02-11,12,34
163,2018-02-18,7,30
164,2018-02-25,18,29
165,2018-03-04,9,30
166,2018-03-11,9,29
167,2018-03-18,11,37
168,2018-03-25,10,29
169,2018-04-01,10,33
170,2018-04-08,12,34
171,2018-04-15,6,32
172,2018-04-22,6,29
173,2018-04-29,10,28
174,2018-05-06,14,33
175,2018-05-13,9,26
176,2018-05-20,11,26
177,2018-05-27,9,26
178,2018-06-03,12,40
179,2018-06-10,8,36
180,2018-06-17,7,29
181,2018-06-24,9,26
182,2018-07-01,8,25
183,2018-07-08,6,22
184,2018-07-15,9,22
185,2018-07-22,9,27
186,2018-07-29,11,23
187,2018-08-05,10,20
188,2018-08-12,8,24
189,2018-08-19,10,23
190,2018-08-26,8,31
191,2018-09-02,17,43
192,2018-09-09,6,37
193,2018-09-16,13,42
194,2018-09-23,11,41
195,2018-09-30,10,32
196,2018-10-07,8,35
197,2018-10-14,13,44
198,2018-10-21,7,41
199,2018-10-28,9,33
200,2018-11-04,9,33
201,2018-11-11,9,32
202,2018-11-18,15,28
203,2018-11-25,12,27
204,2018-12-02,7,34
205,2018-12-09,9,39
206,2018-12-16,3,22
207,2018-12-23,9,24
208,2018-12-30,10,31
209,2019-01-06,12,34
210,2019-01-13,11,27
211,2019-01-20,13,34
212,2019-01-27,11,37
213,2019-02-03,7,38
214,2019-02-10,5,32
215,2019-02-17,9,29
216,2019-02-24,6,30
217,2019-03-03,11,32
218,2019-03-10,10,32
219,2019-03-17,9,33
220,2019-03-24,10,33
221,2019-03-31,10,29
222,2019-04-07,8,29
223,2019-04-14,11,24
224,2019-04-21,8,31
225,2019-04-28,10,29
226,2019-05-05,9,27
227,2019-05-12,6,28
228,2019-05-19,9,28
229,2019-05-26,11,26
230,2019-06-02,10,26
231,2019-06-09,12,24
232,2019-06-16,7,23
233,2019-06-23,8,19
234,2019-06-30,9,18
235,2019-07-07,7,25
236,2019-07-14,7,12
237,2019-07-21,6,28
238,2019-07-28,7,25
239,2019-08-04,14,24
240,2019-08-11,5,21
241,2019-08-18,9,28
242,2019-08-25,11,34
243,2019-09-01,7,37
244,2019-09-08,9,44
245,2019-09-15,9,39
246,2019-09-22,13,40
247,2019-09-29,13,38
248,2019-10-06,10,37
249,2019-10-13,11,31
250,2019-10-20,6,28
251,2019-10-27,10,46
252,2019-11-03,7,39
253,2019-11-10,6,35
254,2019-11-17,9,31
255,2019-11-24,6,27
256,2019-12-01,5,33
257,2019-12-08,9,32
258,2019-12-15,4,29
259,2019-12-22,14,20
260,2019-12-29,6,32
