,date,The Rolling Stones,Alphabet
178,2018-06-03,5,17
179,2018-06-10,5,16
180,2018-06-17,7,16
181,2018-06-24,6,17
182,2018-07-01,7,15
183,2018-07-08,6,15
184,2018-07-15,6,15
185,2018-07-22,6,19
186,2018-07-29,7,16
187,2018-08-05,7,18
188,2018-08-12,5,19
189,2018-08-19,5,24
190,2018-08-26,5,28
191,2018-09-02,6,23
192,2018-09-09,6,23
193,2018-09-16,6,22
194,2018-09-23,4,23
195,2018-09-30,5,21
196,2018-10-07,5,22
197,2018-10-14,5,22
198,2018-10-21,5,22
199,2018-10-28,5,22
200,2018-11-04,5,22
201,2018-11-11,7,23
202,2018-11-18,29,18
203,2018-11-25,46,21
204,2018-12-02,15,22
205,2018-12-09,10,21
206,2018-12-16,10,21
207,2018-12-23,9,18
208,2018-12-30,8,16
209,2019-01-06,8,20
210,2019-01-13,8,20
211,2019-01-20,7,17
212,2019-01-27,7,20
213,2019-02-03,7,24
214,2019-02-10,7,22
215,2019-02-17,7,19
216,2019-02-24,7,20
217,2019-03-03,7,18
218,2019-03-10,8,21
219,2019-03-17,7,20
220,2019-03-24,15,19
221,2019-03-31,16,21
222,2019-04-07,9,22
223,2019-04-14,9,19
224,2019-04-21,9,20
225,2019-04-28,9,22
226,2019-05-05,8,18
227,2019-05-12,19,20
228,2019-05-19,12,22
229,2019-05-26,11,16
230,2019-06-02,12,18
231,2019-06-09,17,16
232,2019-06-16,100,18
233,2019-06-23,85,14
234,2019-06-30,14,13
235,2019-07-07,10,16
236,2019-07-14,10,15
237,2019-07-21,10,16
238,2019-07-28,9,14
239,2019-08-04,8,16
240,2019-08-11,7,18
241,2019-08-18,10,23
242,2019-08-25,9,25
243,2019-09-01,7,22
244,2019-09-08,7,24
245,2019-09-15,7,21
246,2019-09-22,6,23
247,2019-09-29,4,22
248,2019-10-06,5,24
249,2019-10-13,6,21
250,2019-10-20,6,22
251,2019-10-27,5,22
252,2019-11-03,4,25
253,2019-11-10,4,23
254,2019-11-17,8,25
255,2019-11-24,5,20
256,2019-12-01,7,23
257,2019-12-08,7,23
258,2019-12-15,5,21
259,2019-12-22,7,18
260,2019-12-29,7,18
