,date,Guns N' Roses,Alphabet
169,2018-04-01,12,59
170,2018-04-08,14,42
171,2018-04-15,0,43
172,2018-04-22,0,37
173,2018-04-29,29,32
174,2018-05-06,0,53
175,2018-05-13,0,34
176,2018-05-20,0,20
177,2018-05-27,0,21
178,2018-06-03,18,31
179,2018-06-10,0,38
180,2018-06-17,19,54
181,2018-06-24,0,34
182,2018-07-01,16,17
183,2018-07-08,0,31
184,2018-07-15,33,24
185,2018-07-22,23,63
186,2018-07-29,0,83
187,2018-08-05,0,49
188,2018-08-12,17,39
189,2018-08-19,13,91
190,2018-08-26,0,41
191,2018-09-02,0,77
192,2018-09-09,43,24
193,2018-09-16,0,39
194,2018-09-23,0,62
195,2018-09-30,0,36
196,2018-10-07,0,40
197,2018-10-14,0,39
198,2018-10-21,0,47
199,2018-10-28,0,58
200,2018-11-04,25,62
201,2018-11-11,28,45
202,2018-11-18,0,44
203,2018-11-25,22,34
204,2018-12-02,21,34
205,2018-12-09,15,59
206,2018-12-16,11,18
207,2018-12-23,11,0
208,2018-12-30,20,37
209,2019-01-06,0,44
210,2019-01-13,11,56
211,2019-01-20,47,25
212,2019-01-27,0,52
213,2019-02-03,0,48
214,2019-02-10,12,47
215,2019-02-17,0,45
216,2019-02-24,10,30
217,2019-03-03,0,20
218,2019-03-10,0,32
219,2019-03-17,0,30
220,2019-03-24,11,33
221,2019-03-31,0,33
222,2019-04-07,0,30
223,2019-04-14,16,55
224,2019-04-21,0,28
225,2019-04-28,9,41
226,2019-05-05,12,72
227,2019-05-12,21,25
228,2019-05-19,10,27
229,2019-05-26,14,28
230,2019-06-02,0,14
231,2019-06-09,26,51
232,2019-06-16,22,49
233,2019-06-23,13,55
234,2019-06-30,0,14
235,2019-07-07,0,31
236,2019-07-14,38,32
237,2019-07-21,0,15
238,2019-07-28,0,0
239,2019-08-04,46,12
240,2019-08-11,0,55
241,2019-08-18,17,34
242,2019-08-25,0,54
243,2019-09-01,0,35
244,2019-09-08,0,76
245,2019-09-15,16,47
246,2019-09-22,17,42
247,2019-09-29,0,90
248,2019-10-06,0,54
249,2019-10-13,21,49
250,2019-10-20,0,61
251,2019-10-27,0,39
252,2019-11-03,0,55
253,2019-11-10,0,87
254,2019-11-17,0,61
255,2019-11-24,0,43
256,2019-12-01,21,42
257,2019-12-08,14,37
258,2019-12-15,0,44
259,2019-12-22,10,30
260,2019-12-29,0,59
