,date,Guns N' Roses,Alphabet
83,2016-08-07,34,35
84,2016-08-14,18,47
85,2016-08-21,22,50
86,2016-08-28,10,25
87,2016-09-04,15,70
88,2016-09-11,14,54
89,2016-09-18,20,50
90,2016-09-25,16,47
91,2016-10-02,16,47
92,2016-10-09,7,49
93,2016-10-16,17,44
94,2016-10-23,28,42
95,2016-10-30,16,62
96,2016-11-06,0,65
97,2016-11-13,7,40
98,2016-11-20,0,43
99,2016-11-27,14,46
100,2016-12-04,12,26
101,2016-12-11,12,58
102,2016-12-18,8,34
103,2016-12-25,0,57
104,2017-01-01,0,47
105,2017-01-08,0,62
106,2017-01-15,12,47
107,2017-01-22,30,69
108,2017-01-29,9,58
109,2017-02-05,0,54
110,2017-02-12,7,68
111,2017-02-19,13,45
112,2017-02-26,7,64
113,2017-03-05,15,44
114,2017-03-12,22,54
115,2017-03-19,0,36
116,2017-03-26,9,46
117,2017-04-02,16,51
118,2017-04-09,7,38
119,2017-04-16,0,63
120,2017-04-23,17,63
121,2017-04-30,13,37
122,2017-05-07,7,60
123,2017-05-14,9,58
124,2017-05-21,20,93
125,2017-05-28,17,70
126,2017-06-04,36,40
127,2017-06-11,16,44
128,2017-06-18,8,48
129,2017-06-25,15,29
130,2017-07-02,0,32
131,2017-07-09,11,26
132,2017-07-16,15,34
133,2017-07-23,34,41
134,2017-07-30,11,21
135,2017-08-06,12,42
136,2017-08-13,26,43
137,2017-08-20,16,36
138,2017-08-27,0,47
139,2017-09-03,6,30
140,2017-09-10,11,74
141,2017-09-17,16,100
142,2017-09-24,11,51
143,2017-10-01,29,26
144,2017-10-08,14,76
145,2017-10-15,33,55
146,2017-10-22,40,77
147,2017-10-29,15,43
148,2017-11-05,8,57
149,2017-11-12,13,76
150,2017-11-19,7,68
151,2017-11-26,0,58
152,2017-12-03,14,42
153,2017-12-10,7,49
154,2017-12-17,16,66
155,2017-12-24,0,35
156,2017-12-31,11,33
157,2018-01-07,0,51
158,2018-01-14,0,35
159,2018-01-21,8,61
160,2018-01-28,0,32
161,2018-02-04,15,47
162,2018-02-11,0,59
163,2018-02-18,11,41
164,2018-02-25,0,65
165,2018-03-04,10,59
166,2018-03-11,0,42
167,2018-03-18,0,80
168,2018-03-25,20,59
169,2018-04-01,17,42
170,2018-04-08,19,41
171,2018-04-15,24,61
172,2018-04-22,24,53
173,2018-04-29,12,56
174,2018-05-06,12,54
175,2018-05-13,7,50
176,2018-05-20,9,36
177,2018-05-27,17,31
178,2018-06-03,7,51
179,2018-06-10,10,28
180,2018-06-17,16,44
181,2018-06-24,8,33
182,2018-07-01,0,32
183,2018-07-08,12,53
184,2018-07-15,13,51
185,2018-07-22,14,23
186,2018-07-29,10,36
187,2018-08-05,27,35
188,2018-08-12,6,33
189,2018-08-19,0,30
190,2018-08-26,9,43
191,2018-09-02,13,46
192,2018-09-09,15,54
193,2018-09-16,0,57
194,2018-09-23,22,51
195,2018-09-30,5,82
196,2018-10-07,8,37
197,2018-10-14,0,60
198,2018-10-21,0,53
199,2018-10-28,0,59
200,2018-11-04,5,44
201,2018-11-11,11,42
202,2018-11-18,10,31
203,2018-11-25,15,48
204,2018-12-02,11,70
205,2018-12-09,15,49
206,2018-12-16,0,36
207,2018-12-23,13,45
208,2018-12-30,14,46
209,2019-01-06,27,47
210,2019-01-13,9,66
211,2019-01-20,17,46
212,2019-01-27,9,68
213,2019-02-03,7,56
214,2019-02-10,8,67
215,2019-02-17,21,21
216,2019-02-24,0,77
217,2019-03-03,9,57
218,2019-03-10,15,42
219,2019-03-17,8,53
220,2019-03-24,12,71
221,2019-03-31,23,67
222,2019-04-07,12,41
223,2019-04-14,7,21
224,2019-04-21,0,56
225,2019-04-28,7,35
226,2019-05-05,17,36
227,2019-05-12,0,43
228,2019-05-19,21,86
229,2019-05-26,15,36
230,2019-06-02,7,44
231,2019-06-09,0,55
232,2019-06-16,12,34
233,2019-06-23,7,30
234,2019-06-30,31,24
235,2019-07-07,10,30
236,2019-07-14,16,30
237,2019-07-21,10,24
238,2019-07-28,14,39
239,2019-08-04,0,25
240,2019-08-11,10,45
241,2019-08-18,5,25
242,2019-08-25,6,42
243,2019-09-01,0,44
244,2019-09-08,0,48
245,2019-09-15,12,54
246,2019-09-22,12,45
247,2019-09-29,18,49
248,2019-10-06,10,76
249,2019-10-13,12,54
250,2019-10-20,9,47
251,2019-10-27,8,49
252,2019-11-03,18,59
253,2019-11-10,11,43
254,2019-11-17,6,49
255,2019-11-24,0,33
256,2019-12-01,0,39
257,2019-12-08,0,75
258,2019-12-15,13,57
259,2019-12-22,0,48
260,2019-12-29,9,44
