,date,Pink,Alphabet
88,2016-09-11,0,74
89,2016-09-18,0,76
90,2016-09-25,0,49
91,2016-10-02,0,49
92,2016-10-09,0,48
93,2016-10-16,0,22
94,2016-10-23,0,61
95,2016-10-30,24,36
96,2016-11-06,0,51
97,2016-11-13,11,53
98,2016-11-20,0,57
99,2016-11-27,0,53
100,2016-12-04,0,70
101,2016-12-11,23,60
102,2016-12-18,0,28
103,2016-12-25,30,41
104,2017-01-01,25,49
105,2017-01-08,16,34
106,2017-01-15,0,50
107,2017-01-22,11,66
108,2017-01-29,9,30
109,2017-02-05,13,43
110,2017-02-12,10,46
111,2017-02-19,16,47
112,2017-02-26,0,45
113,2017-03-05,0,45
114,2017-03-12,8,62
115,2017-03-19,0,59
116,2017-03-26,14,45
117,2017-04-02,18,68
118,2017-04-09,14,39
119,2017-04-16,0,21
120,2017-04-23,8,71
121,2017-04-30,13,56
122,2017-05-07,0,61
123,2017-05-14,0,72
124,2017-05-21,11,21
125,2017-05-28,17,0
126,2017-06-04,14,65
127,2017-06-11,14,26
128,2017-06-18,12,38
129,2017-06-25,0,28
130,2017-07-02,12,27
131,2017-07-09,17,24
132,2017-07-16,32,43
133,2017-07-23,28,20
134,2017-07-30,0,30
135,2017-08-06,0,36
136,2017-08-13,0,61
137,2017-08-20,0,22
138,2017-08-27,47,50
139,2017-09-03,19,70
140,2017-09-10,0,27
141,2017-09-17,30,64
142,2017-09-24,13,52
143,2017-10-01,42,42
144,2017-10-08,96,40
145,2017-10-15,85,34
146,2017-10-22,33,93
147,2017-10-29,15,42
148,2017-11-05,34,24
149,2017-11-12,17,60
150,2017-11-19,68,53
151,2017-11-26,15,36
152,2017-12-03,21,73
153,2017-12-10,43,49
154,2017-12-17,41,77
155,2017-12-24,18,51
156,2017-12-31,32,42
157,2018-01-07,18,35
158,2018-01-14,33,45
159,2018-01-21,28,51
160,2018-01-28,34,42
161,2018-02-04,93,71
162,2018-02-11,13,47
163,2018-02-18,47,42
164,2018-02-25,53,44
165,2018-03-04,46,54
166,2018-03-11,30,23
167,2018-03-18,32,29
168,2018-03-25,34,36
169,2018-04-01,37,67
170,2018-04-08,24,25
171,2018-04-15,14,55
172,2018-04-22,11,28
173,2018-04-29,38,38
174,2018-05-06,37,37
175,2018-05-13,73,47
176,2018-05-20,26,100
177,2018-05-27,11,28
178,2018-06-03,0,59
179,2018-06-10,20,48
180,2018-06-17,14,41
181,2018-06-24,13,31
182,2018-07-01,0,23
183,2018-07-08,0,25
184,2018-07-15,22,40
185,2018-07-22,11,36
186,2018-07-29,0,31
187,2018-08-05,44,38
188,2018-08-12,11,30
189,2018-08-19,43,33
190,2018-08-26,27,71
191,2018-09-02,21,52
192,2018-09-09,23,49
193,2018-09-16,0,56
194,2018-09-23,18,50
195,2018-09-30,14,34
196,2018-10-07,17,44
197,2018-10-14,0,38
198,2018-10-21,27,70
199,2018-10-28,11,49
200,2018-11-04,17,36
201,2018-11-11,15,47
202,2018-11-18,42,58
203,2018-11-25,16,47
204,2018-12-02,0,35
205,2018-12-09,0,58
206,2018-12-16,15,55
207,2018-12-23,14,53
208,2018-12-30,0,40
209,2019-01-06,53,38
210,2019-01-13,26,33
211,2019-01-20,31,63
212,2019-01-27,9,54
213,2019-02-03,25,56
214,2019-02-10,18,59
215,2019-02-17,18,78
216,2019-02-24,28,36
217,2019-03-03,32,24
218,2019-03-10,0,60
219,2019-03-17,0,41
220,2019-03-24,40,45
221,2019-03-31,37,53
222,2019-04-07,12,38
223,2019-04-14,28,36
224,2019-04-21,26,71
225,2019-04-28,37,33
226,2019-05-05,14,36
227,2019-05-12,35,30
228,2019-05-19,45,54
229,2019-05-26,45,25
230,2019-06-02,48,54
231,2019-06-09,24,38
232,2019-06-16,81,37
233,2019-06-23,29,36
234,2019-06-30,18,47
235,2019-07-07,28,29
236,2019-07-14,27,50
237,2019-07-21,31,37
238,2019-07-28,29,16
239,2019-08-04,25,30
240,2019-08-11,26,19
241,2019-08-18,15,25
242,2019-08-25,26,37
243,2019-09-01,39,53
244,2019-09-08,18,45
245,2019-09-15,27,31
246,2019-09-22,43,38
247,2019-09-29,33,25
248,2019-10-06,49,46
249,2019-10-13,27,57
250,2019-10-20,8,40
251,2019-10-27,0,46
252,2019-11-03,22,69
253,2019-11-10,46,69
254,2019-11-17,30,38
255,2019-11-24,19,43
256,2019-12-01,33,49
257,2019-12-08,10,31
258,2019-12-15,0,53
259,2019-12-22,36,27
260,2019-12-29,32,44
