,date,Pink,Alphabet
195,2018-09-30,15,54
196,2018-10-07,11,46
197,2018-10-14,41,43
198,2018-10-21,46,54
199,2018-10-28,0,50
200,2018-11-04,21,26
201,2018-11-11,16,42
202,2018-11-18,11,37
203,2018-11-25,0,64
204,2018-12-02,10,42
205,2018-12-09,12,49
206,2018-12-16,0,27
207,2018-12-23,0,20
208,2018-12-30,0,31
209,2019-01-06,0,22
210,2019-01-13,16,45
211,2019-01-20,33,47
212,2019-01-27,0,57
213,2019-02-03,46,52
214,2019-02-10,0,32
215,2019-02-17,0,0
216,2019-02-24,8,42
217,2019-03-03,13,29
218,2019-03-10,37,46
219,2019-03-17,21,36
220,2019-03-24,24,62
221,2019-03-31,28,52
222,2019-04-07,40,15
223,2019-04-14,14,86
224,2019-04-21,37,24
225,2019-04-28,28,16
226,2019-05-05,38,10
227,2019-05-12,26,39
228,2019-05-19,0,43
229,2019-05-26,35,16
230,2019-06-02,0,87
231,2019-06-09,14,27
232,2019-06-16,21,20
233,2019-06-23,51,11
234,2019-06-30,0,23
235,2019-07-07,11,22
236,2019-07-14,0,15
237,2019-07-21,25,22
238,2019-07-28,21,45
239,2019-08-04,22,29
240,2019-08-11,33,31
241,2019-08-18,0,36
242,2019-08-25,11,42
243,2019-09-01,34,28
244,2019-09-08,37,62
245,2019-09-15,8,31
246,2019-09-22,23,42
247,2019-09-29,22,39
248,2019-10-06,48,37
249,2019-10-13,0,59
250,2019-10-20,12,36
251,2019-10-27,0,47
252,2019-11-03,13,47
253,2019-11-10,28,51
254,2019-11-17,14,49
255,2019-11-24,0,0
256,2019-12-01,22,38
257,2019-12-08,45,33
258,2019-12-15,0,12
259,2019-12-22,0,45
260,2019-12-29,11,30
