,date,Bruno Mars,Alphabet
191,2018-09-02,14,38
192,2018-09-09,7,30
193,2018-09-16,0,22
194,2018-09-23,5,27
195,2018-09-30,5,11
196,2018-10-07,13,31
197,2018-10-14,0,32
198,2018-10-21,0,26
199,2018-10-28,0,16
200,2018-11-04,6,26
201,2018-11-11,25,29
202,2018-11-18,27,13
203,2018-11-25,0,32
204,2018-12-02,0,19
205,2018-12-09,7,23
206,2018-12-16,8,28
207,2018-12-23,11,0
208,2018-12-30,13,16
209,2019-01-06,13,9
210,2019-01-13,7,34
211,2019-01-20,12,37
212,2019-01-27,21,23
213,2019-02-03,8,31
214,2019-02-10,7,26
215,2019-02-17,0,23
216,2019-02-24,0,32
217,2019-03-03,0,27
218,2019-03-10,0,31
219,2019-03-17,0,24
220,2019-03-24,0,26
221,2019-03-31,5,17
222,2019-04-07,0,37
223,2019-04-14,0,17
224,2019-04-21,0,28
225,2019-04-28,0,35
226,2019-05-05,10,37
227,2019-05-12,11,16
228,2019-05-19,6,15
229,2019-05-26,8,16
230,2019-06-02,5,17
231,2019-06-09,0,25
232,2019-06-16,7,23
233,2019-06-23,11,14
234,2019-06-30,0,18
235,2019-07-07,0,22
236,2019-07-14,6,11
237,2019-07-21,0,12
238,2019-07-28,0,24
239,2019-08-04,7,20
240,2019-08-11,0,15
241,2019-08-18,12,20
242,2019-08-25,0,39
243,2019-09-01,7,36
244,2019-09-08,0,25
245,2019-09-15,10,20
246,2019-09-22,8,24
247,2019-09-29,5,28
248,2019-10-06,0,25
249,2019-10-13,11,32
250,2019-10-20,5,40
251,2019-10-27,12,26
252,2019-11-03,0,38
253,2019-11-10,17,49
254,2019-11-17,0,37
255,2019-11-24,8,17
256,2019-12-01,4,13
257,2019-12-08,0,25
258,2019-12-15,0,18
259,2019-12-22,9,26
260,2019-12-29,14,32
