,date,Bruno Mars,Alphabet
249,2019-10-13,4,22
250,2019-10-20,5,27
251,2019-10-27,4,28
252,2019-11-03,4,24
253,2019-11-10,3,26
254,2019-11-17,4,26
255,2019-11-24,6,18
256,2019-12-01,3,24
257,2019-12-08,4,23
258,2019-12-15,6,20
259,2019-12-22,4,17
260,2019-12-29,6,22
