,date,Bruno Mars,Alphabet
91,2016-10-02,9,16
92,2016-10-09,8,19
93,2016-10-16,13,11
94,2016-10-23,8,15
95,2016-10-30,7,12
96,2016-11-06,8,17
97,2016-11-13,42,14
98,2016-11-20,47,13
99,2016-11-27,12,9
100,2016-12-04,16,16
101,2016-12-11,32,13
102,2016-12-18,21,12
103,2016-12-25,20,13
104,2017-01-01,11,15
105,2017-01-08,13,20
106,2017-01-15,9,17
107,2017-01-22,10,17
108,2017-01-29,14,18
109,2017-02-05,20,12
110,2017-02-12,64,16
111,2017-02-19,22,14
112,2017-02-26,26,20
113,2017-03-05,24,13
114,2017-03-12,18,14
115,2017-03-19,19,14
116,2017-03-26,21,15
117,2017-04-02,19,16
118,2017-04-09,19,10
119,2017-04-16,18,15
120,2017-04-23,16,9
121,2017-04-30,19,13
122,2017-05-07,15,13
123,2017-05-14,14,16
124,2017-05-21,18,13
125,2017-05-28,20,12
126,2017-06-04,16,8
127,2017-06-11,19,18
128,2017-06-18,10,16
129,2017-06-25,29,11
130,2017-07-02,18,16
131,2017-07-09,13,11
132,2017-07-16,19,8
133,2017-07-23,24,16
134,2017-07-30,40,10
135,2017-08-06,100,13
136,2017-08-13,18,15
137,2017-08-20,10,18
138,2017-08-27,10,21
139,2017-09-03,10,15
140,2017-09-10,8,20
141,2017-09-17,7,21
142,2017-09-24,10,19
143,2017-10-01,10,15
144,2017-10-08,8,19
145,2017-10-15,10,15
146,2017-10-22,7,17
147,2017-10-29,7,18
148,2017-11-05,7,18
149,2017-11-12,5,14
150,2017-11-19,8,8
151,2017-11-26,12,20
152,2017-12-03,7,15
153,2017-12-10,9,16
154,2017-12-17,6,16
155,2017-12-24,8,12
156,2017-12-31,11,10
157,2018-01-07,9,18
158,2018-01-14,10,15
159,2018-01-21,13,13
160,2018-01-28,47,15
161,2018-02-04,18,17
162,2018-02-11,14,15
163,2018-02-18,14,17
164,2018-02-25,9,14
165,2018-03-04,10,22
166,2018-03-11,9,14
167,2018-03-18,11,18
168,2018-03-25,8,17
169,2018-04-01,7,14
170,2018-04-08,8,16
171,2018-04-15,7,14
172,2018-04-22,9,17
173,2018-04-29,7,16
174,2018-05-06,9,16
175,2018-05-13,5,21
176,2018-05-20,7,16
177,2018-05-27,8,13
178,2018-06-03,5,11
179,2018-06-10,7,14
180,2018-06-17,11,13
181,2018-06-24,6,9
182,2018-07-01,5,7
183,2018-07-08,8,14
184,2018-07-15,11,9
185,2018-07-22,8,12
186,2018-07-29,7,11
187,2018-08-05,6,14
188,2018-08-12,12,17
189,2018-08-19,8,22
190,2018-08-26,5,19
191,2018-09-02,6,17
192,2018-09-09,9,20
193,2018-09-16,5,15
194,2018-09-23,6,16
195,2018-09-30,4,22
196,2018-10-07,5,19
197,2018-10-14,5,17
198,2018-10-21,3,19
199,2018-10-28,8,14
200,2018-11-04,4,16
201,2018-11-11,6,15
202,2018-11-18,11,12
203,2018-11-25,8,19
204,2018-12-02,3,17
205,2018-12-09,6,16
206,2018-12-16,7,18
207,2018-12-23,0,12
208,2018-12-30,5,11
209,2019-01-06,5,19
210,2019-01-13,8,16
211,2019-01-20,4,10
212,2019-01-27,8,15
213,2019-02-03,8,14
214,2019-02-10,9,18
215,2019-02-17,6,14
216,2019-02-24,9,14
217,2019-03-03,9,17
218,2019-03-10,5,12
219,2019-03-17,4,17
220,2019-03-24,4,20
221,2019-03-31,5,20
222,2019-04-07,6,19
223,2019-04-14,10,16
224,2019-04-21,0,13
225,2019-04-28,5,15
226,2019-05-05,4,18
227,2019-05-12,8,14
228,2019-05-19,2,14
229,2019-05-26,7,12
230,2019-06-02,3,17
231,2019-06-09,1,7
232,2019-06-16,2,11
233,2019-06-23,5,15
234,2019-06-30,3,9
235,2019-07-07,3,14
236,2019-07-14,4,11
237,2019-07-21,5,14
238,2019-07-28,0,12
239,2019-08-04,4,12
240,2019-08-11,4,16
241,2019-08-18,2,20
242,2019-08-25,2,16
243,2019-09-01,4,17
244,2019-09-08,3,25
245,2019-09-15,2,16
246,2019-09-22,4,19
247,2019-09-29,3,21
248,2019-10-06,7,21
249,2019-10-13,3,15
250,2019-10-20,3,15
251,2019-10-27,3,22
252,2019-11-03,4,17
253,2019-11-10,5,19
254,2019-11-17,6,19
255,2019-11-24,4,11
256,2019-12-01,3,16
257,2019-12-08,5,20
258,2019-12-15,1,16
259,2019-12-22,5,15
260,2019-12-29,2,13
