,date,Coldplay,Alphabet
109,2017-02-05,15,13
110,2017-02-12,0,14
111,2017-02-19,7,18
112,2017-02-26,0,20
113,2017-03-05,12,10
114,2017-03-12,9,19
115,2017-03-19,10,31
116,2017-03-26,6,22
117,2017-04-02,0,21
118,2017-04-09,6,25
119,2017-04-16,0,20
120,2017-04-23,9,17
121,2017-04-30,8,21
122,2017-05-07,0,20
123,2017-05-14,5,11
124,2017-05-21,5,32
125,2017-05-28,0,21
126,2017-06-04,10,10
127,2017-06-11,5,0
128,2017-06-18,21,14
129,2017-06-25,8,12
130,2017-07-02,15,7
131,2017-07-09,16,10
132,2017-07-16,0,7
133,2017-07-23,7,18
134,2017-07-30,11,8
135,2017-08-06,6,24
136,2017-08-13,14,20
137,2017-08-20,6,23
138,2017-08-27,0,37
139,2017-09-03,10,20
140,2017-09-10,5,32
141,2017-09-17,0,26
142,2017-09-24,4,11
143,2017-10-01,18,16
144,2017-10-08,0,14
145,2017-10-15,10,27
146,2017-10-22,0,25
147,2017-10-29,0,19
148,2017-11-05,6,9
149,2017-11-12,14,12
150,2017-11-19,0,9
151,2017-11-26,3,23
152,2017-12-03,6,17
153,2017-12-10,10,13
154,2017-12-17,0,19
155,2017-12-24,8,9
156,2017-12-31,0,17
157,2018-01-07,0,26
158,2018-01-14,0,15
159,2018-01-21,0,20
160,2018-01-28,0,20
161,2018-02-04,12,20
162,2018-02-11,4,11
163,2018-02-18,5,13
164,2018-02-25,7,14
165,2018-03-04,0,19
166,2018-03-11,0,17
167,2018-03-18,4,20
168,2018-03-25,0,24
169,2018-04-01,0,21
170,2018-04-08,0,24
171,2018-04-15,16,23
172,2018-04-22,0,17
173,2018-04-29,0,22
174,2018-05-06,5,15
175,2018-05-13,7,18
176,2018-05-20,0,15
177,2018-05-27,0,23
178,2018-06-03,0,14
179,2018-06-10,0,6
180,2018-06-17,14,23
181,2018-06-24,0,14
182,2018-07-01,0,19
183,2018-07-08,0,10
184,2018-07-15,12,16
185,2018-07-22,0,18
186,2018-07-29,4,10
187,2018-08-05,4,15
188,2018-08-12,0,26
189,2018-08-19,0,12
190,2018-08-26,0,28
191,2018-09-02,5,27
192,2018-09-09,0,22
193,2018-09-16,0,16
194,2018-09-23,6,19
195,2018-09-30,0,8
196,2018-10-07,0,22
197,2018-10-14,0,23
198,2018-10-21,7,19
199,2018-10-28,4,11
200,2018-11-04,0,18
201,2018-11-11,8,21
202,2018-11-18,15,9
203,2018-11-25,0,23
204,2018-12-02,0,14
205,2018-12-09,6,16
206,2018-12-16,0,20
207,2018-12-23,0,0
208,2018-12-30,13,11
209,2019-01-06,0,6
210,2019-01-13,0,25
211,2019-01-20,8,27
212,2019-01-27,6,17
213,2019-02-03,0,23
214,2019-02-10,0,19
215,2019-02-17,0,16
216,2019-02-24,0,23
217,2019-03-03,0,20
218,2019-03-10,0,22
219,2019-03-17,8,17
220,2019-03-24,0,19
221,2019-03-31,4,12
222,2019-04-07,0,26
223,2019-04-14,0,12
224,2019-04-21,0,20
225,2019-04-28,0,25
226,2019-05-05,8,27
227,2019-05-12,12,11
228,2019-05-19,4,11
229,2019-05-26,8,11
230,2019-06-02,0,13
231,2019-06-09,0,18
232,2019-06-16,4,17
233,2019-06-23,0,10
234,2019-06-30,5,13
235,2019-07-07,0,16
236,2019-07-14,4,8
237,2019-07-21,0,9
238,2019-07-28,0,17
239,2019-08-04,0,14
240,2019-08-11,4,11
241,2019-08-18,0,14
242,2019-08-25,0,28
243,2019-09-01,0,26
244,2019-09-08,3,18
245,2019-09-15,0,14
246,2019-09-22,0,17
247,2019-09-29,0,20
248,2019-10-06,5,18
249,2019-10-13,0,23
250,2019-10-20,0,29
251,2019-10-27,4,19
252,2019-11-03,10,28
253,2019-11-10,7,35
254,2019-11-17,3,26
255,2019-11-24,6,13
256,2019-12-01,0,9
257,2019-12-08,0,18
258,2019-12-15,0,13
259,2019-12-22,0,19
260,2019-12-29,4,23
