,date,The Rolling Stones,Alphabet
220,2019-03-24,28,51
221,2019-03-31,18,42
222,2019-04-07,18,49
223,2019-04-14,20,56
224,2019-04-21,23,57
225,2019-04-28,21,51
226,2019-05-05,18,48
227,2019-05-12,28,50
228,2019-05-19,20,40
229,2019-05-26,15,61
230,2019-06-02,11,39
231,2019-06-09,25,42
232,2019-06-16,29,45
233,2019-06-23,32,30
234,2019-06-30,18,42
235,2019-07-07,18,45
236,2019-07-14,26,36
237,2019-07-21,29,43
238,2019-07-28,24,49
239,2019-08-04,26,50
240,2019-08-11,27,50
241,2019-08-18,24,60
242,2019-08-25,24,83
243,2019-09-01,13,49
244,2019-09-08,14,75
245,2019-09-15,15,59
246,2019-09-22,22,64
247,2019-09-29,17,61
248,2019-10-06,11,58
249,2019-10-13,3,71
250,2019-10-20,10,61
251,2019-10-27,17,67
252,2019-11-03,11,57
253,2019-11-10,10,56
254,2019-11-17,16,57
255,2019-11-24,16,53
256,2019-12-01,17,62
257,2019-12-08,10,47
258,2019-12-15,15,53
259,2019-12-22,16,40
260,2019-12-29,14,39
