,date,Coldplay,Alphabet
241,2019-08-18,4,20
242,2019-08-25,5,19
243,2019-09-01,3,24
244,2019-09-08,2,29
245,2019-09-15,2,23
246,2019-09-22,1,26
247,2019-09-29,3,28
248,2019-10-06,1,27
249,2019-10-13,3,22
250,2019-10-20,6,27
251,2019-10-27,5,28
252,2019-11-03,11,24
253,2019-11-10,4,26
254,2019-11-17,7,26
255,2019-11-24,8,18
256,2019-12-01,3,24
257,2019-12-08,6,23
258,2019-12-15,3,20
259,2019-12-22,3,17
260,2019-12-29,3,22
