,date,Ed Sheeran,Alphabet
224,2019-04-21,8,17
225,2019-04-28,7,18
226,2019-05-05,13,16
227,2019-05-12,12,17
228,2019-05-19,13,15
229,2019-05-26,13,17
230,2019-06-02,11,19
231,2019-06-09,8,13
232,2019-06-16,15,16
233,2019-06-23,12,14
234,2019-06-30,15,14
235,2019-07-07,30,13
236,2019-07-14,26,14
237,2019-07-21,16,15
238,2019-07-28,13,14
239,2019-08-04,11,13
240,2019-08-11,12,14
241,2019-08-18,9,16
242,2019-08-25,13,16
243,2019-09-01,10,18
244,2019-09-08,10,21
245,2019-09-15,9,18
246,2019-09-22,8,20
247,2019-09-29,8,21
248,2019-10-06,11,21
249,2019-10-13,8,19
250,2019-10-20,7,16
251,2019-10-27,8,22
252,2019-11-03,7,19
253,2019-11-10,8,21
254,2019-11-17,7,18
255,2019-11-24,8,15
256,2019-12-01,8,18
257,2019-12-08,6,19
258,2019-12-15,7,20
259,2019-12-22,10,16
260,2019-12-29,8,16
