,date,Pink,Alphabet
145,2017-10-15,49,49
146,2017-10-22,24,47
147,2017-10-29,19,42
148,2017-11-05,25,38
149,2017-11-12,23,44
150,2017-11-19,44,39
151,2017-11-26,18,44
152,2017-12-03,21,43
153,2017-12-10,19,42
154,2017-12-17,20,43
155,2017-12-24,23,31
156,2017-12-31,19,42
157,2018-01-07,18,39
158,2018-01-14,17,41
159,2018-01-21,17,42
160,2018-01-28,58,53
161,2018-02-04,77,50
162,2018-02-11,17,46
163,2018-02-18,25,39
164,2018-02-25,37,43
165,2018-03-04,34,43
166,2018-03-11,21,39
167,2018-03-18,27,43
168,2018-03-25,30,41
169,2018-04-01,64,42
170,2018-04-08,32,42
171,2018-04-15,30,37
172,2018-04-22,30,45
173,2018-04-29,33,39
174,2018-05-06,24,42
175,2018-05-13,21,35
176,2018-05-20,16,37
177,2018-05-27,21,38
178,2018-06-03,19,41
179,2018-06-10,15,41
180,2018-06-17,14,34
181,2018-06-24,14,34
182,2018-07-01,13,37
183,2018-07-08,15,37
184,2018-07-15,11,32
185,2018-07-22,13,44
186,2018-07-29,15,36
187,2018-08-05,18,40
188,2018-08-12,14,33
189,2018-08-19,13,34
190,2018-08-26,14,35
191,2018-09-02,11,43
192,2018-09-09,11,52
193,2018-09-16,9,48
194,2018-09-23,9,46
195,2018-09-30,8,45
196,2018-10-07,11,44
197,2018-10-14,9,43
198,2018-10-21,13,45
199,2018-10-28,11,44
200,2018-11-04,13,40
201,2018-11-11,11,39
202,2018-11-18,13,35
203,2018-11-25,10,43
204,2018-12-02,12,41
205,2018-12-09,9,40
206,2018-12-16,9,38
207,2018-12-23,13,32
208,2018-12-30,13,35
209,2019-01-06,9,38
210,2019-01-13,20,41
211,2019-01-20,18,41
212,2019-01-27,12,42
213,2019-02-03,17,41
214,2019-02-10,16,43
215,2019-02-17,16,38
216,2019-02-24,13,37
217,2019-03-03,21,45
218,2019-03-10,21,39
219,2019-03-17,26,38
220,2019-03-24,25,40
221,2019-03-31,20,35
222,2019-04-07,13,36
223,2019-04-14,14,36
224,2019-04-21,25,37
225,2019-04-28,19,40
226,2019-05-05,18,36
227,2019-05-12,22,37
228,2019-05-19,52,38
229,2019-05-26,33,33
230,2019-06-02,29,41
231,2019-06-09,27,32
232,2019-06-16,27,33
233,2019-06-23,26,33
234,2019-06-30,12,29
235,2019-07-07,14,34
236,2019-07-14,18,35
237,2019-07-21,25,35
238,2019-07-28,22,35
239,2019-08-04,27,34
240,2019-08-11,38,35
241,2019-08-18,13,31
242,2019-08-25,17,33
243,2019-09-01,22,40
244,2019-09-08,21,51
245,2019-09-15,14,44
246,2019-09-22,13,45
247,2019-09-29,18,46
248,2019-10-06,21,41
249,2019-10-13,14,42
250,2019-10-20,10,41
251,2019-10-27,11,47
252,2019-11-03,18,48
253,2019-11-10,27,36
254,2019-11-17,10,41
255,2019-11-24,18,38
256,2019-12-01,21,42
257,2019-12-08,15,39
258,2019-12-15,8,37
259,2019-12-22,11,35
260,2019-12-29,9,32
