,date,Pink,Alphabet
176,2018-05-20,24,63
177,2018-05-27,24,55
178,2018-06-03,23,56
179,2018-06-10,22,54
180,2018-06-17,21,50
181,2018-06-24,18,50
182,2018-07-01,18,44
183,2018-07-08,25,52
184,2018-07-15,20,48
185,2018-07-22,21,53
186,2018-07-29,22,55
187,2018-08-05,22,55
188,2018-08-12,18,60
189,2018-08-19,18,80
190,2018-08-26,18,88
191,2018-09-02,15,82
192,2018-09-09,14,77
193,2018-09-16,13,75
194,2018-09-23,12,75
195,2018-09-30,16,67
196,2018-10-07,15,68
197,2018-10-14,13,65
198,2018-10-21,15,73
199,2018-10-28,14,60
200,2018-11-04,14,59
201,2018-11-11,18,62
202,2018-11-18,20,45
203,2018-11-25,16,58
204,2018-12-02,13,55
205,2018-12-09,15,61
206,2018-12-16,15,55
207,2018-12-23,15,45
208,2018-12-30,18,48
209,2019-01-06,18,61
210,2019-01-13,31,59
211,2019-01-20,31,58
212,2019-01-27,18,63
213,2019-02-03,21,61
214,2019-02-10,22,60
215,2019-02-17,22,63
216,2019-02-24,22,60
217,2019-03-03,35,59
218,2019-03-10,39,48
219,2019-03-17,91,56
220,2019-03-24,62,63
221,2019-03-31,29,57
222,2019-04-07,24,61
223,2019-04-14,19,50
224,2019-04-21,29,57
225,2019-04-28,23,67
226,2019-05-05,24,65
227,2019-05-12,19,58
228,2019-05-19,28,56
229,2019-05-26,41,52
230,2019-06-02,39,56
231,2019-06-09,36,49
232,2019-06-16,39,52
233,2019-06-23,33,47
234,2019-06-30,18,48
235,2019-07-07,19,48
236,2019-07-14,22,53
237,2019-07-21,34,53
238,2019-07-28,29,47
239,2019-08-04,38,56
240,2019-08-11,43,60
241,2019-08-18,17,79
242,2019-08-25,22,87
243,2019-09-01,35,74
244,2019-09-08,37,74
245,2019-09-15,25,76
246,2019-09-22,17,72
247,2019-09-29,32,71
248,2019-10-06,36,70
249,2019-10-13,18,64
250,2019-10-20,12,69
251,2019-10-27,20,74
252,2019-11-03,34,74
253,2019-11-10,48,72
254,2019-11-17,18,72
255,2019-11-24,24,51
256,2019-12-01,32,74
257,2019-12-08,22,63
258,2019-12-15,10,64
259,2019-12-22,11,47
260,2019-12-29,14,53
