,date,Pink,Alphabet
244,2019-09-08,22,41
245,2019-09-15,25,41
246,2019-09-22,12,42
247,2019-09-29,21,38
248,2019-10-06,16,36
249,2019-10-13,9,28
250,2019-10-20,8,35
251,2019-10-27,9,33
252,2019-11-03,13,44
253,2019-11-10,34,32
254,2019-11-17,12,39
255,2019-11-24,15,22
256,2019-12-01,24,36
257,2019-12-08,11,32
258,2019-12-15,7,32
259,2019-12-22,9,28
260,2019-12-29,6,29
