,date,Ed Sheeran,Alphabet
92,2016-10-09,0,12
93,2016-10-16,5,11
94,2016-10-23,4,10
95,2016-10-30,5,15
96,2016-11-06,1,16
97,2016-11-13,4,10
98,2016-11-20,7,11
99,2016-11-27,6,11
100,2016-12-04,9,6
101,2016-12-11,6,14
102,2016-12-18,0,8
103,2016-12-25,5,14
104,2017-01-01,26,11
105,2017-01-08,18,15
106,2017-01-15,14,12
107,2017-01-22,13,17
108,2017-01-29,13,14
109,2017-02-05,17,13
110,2017-02-12,38,17
111,2017-02-19,18,11
112,2017-02-26,26,16
113,2017-03-05,46,11
114,2017-03-12,46,13
115,2017-03-19,29,9
116,2017-03-26,25,11
117,2017-04-02,20,12
118,2017-04-09,12,9
119,2017-04-16,15,15
120,2017-04-23,11,16
121,2017-04-30,15,9
122,2017-05-07,11,15
123,2017-05-14,7,14
124,2017-05-21,15,23
125,2017-05-28,15,17
126,2017-06-04,22,10
127,2017-06-11,10,11
128,2017-06-18,6,12
129,2017-06-25,11,7
130,2017-07-02,18,8
131,2017-07-09,12,6
132,2017-07-16,50,8
133,2017-07-23,19,10
134,2017-07-30,13,5
135,2017-08-06,7,10
136,2017-08-13,8,10
137,2017-08-20,10,9
138,2017-08-27,5,12
139,2017-09-03,12,7
140,2017-09-10,13,18
141,2017-09-17,10,25
142,2017-09-24,11,12
143,2017-10-01,14,6
144,2017-10-08,12,19
145,2017-10-15,27,13
146,2017-10-22,15,19
147,2017-10-29,12,11
148,2017-11-05,13,14
149,2017-11-12,10,19
150,2017-11-19,12,17
151,2017-11-26,17,14
152,2017-12-03,28,10
153,2017-12-10,20,12
154,2017-12-17,26,16
155,2017-12-24,34,9
156,2017-12-31,19,8
157,2018-01-07,27,13
158,2018-01-14,21,9
159,2018-01-21,36,15
160,2018-01-28,25,8
161,2018-02-04,21,11
162,2018-02-11,14,15
163,2018-02-18,16,10
164,2018-02-25,20,16
165,2018-03-04,14,14
166,2018-03-11,13,10
167,2018-03-18,13,20
168,2018-03-25,11,15
169,2018-04-01,12,10
170,2018-04-08,10,10
171,2018-04-15,11,15
172,2018-04-22,11,13
173,2018-04-29,9,14
174,2018-05-06,10,13
175,2018-05-13,11,12
176,2018-05-20,11,9
177,2018-05-27,11,8
178,2018-06-03,7,13
179,2018-06-10,10,7
180,2018-06-17,6,11
181,2018-06-24,12,8
182,2018-07-01,13,8
183,2018-07-08,6,13
184,2018-07-15,12,12
185,2018-07-22,8,6
186,2018-07-29,10,9
187,2018-08-05,7,9
188,2018-08-12,9,8
189,2018-08-19,10,7
190,2018-08-26,12,11
191,2018-09-02,14,11
192,2018-09-09,21,13
193,2018-09-16,18,14
194,2018-09-23,8,12
195,2018-09-30,8,20
196,2018-10-07,10,9
197,2018-10-14,5,15
198,2018-10-21,3,13
199,2018-10-28,7,15
200,2018-11-04,5,11
201,2018-11-11,5,10
202,2018-11-18,3,8
203,2018-11-25,7,12
204,2018-12-02,6,17
205,2018-12-09,6,12
206,2018-12-16,4,9
207,2018-12-23,11,11
208,2018-12-30,11,11
209,2019-01-06,5,11
210,2019-01-13,3,16
211,2019-01-20,3,11
212,2019-01-27,4,17
213,2019-02-03,9,14
214,2019-02-10,10,16
215,2019-02-17,3,5
216,2019-02-24,7,19
217,2019-03-03,7,14
218,2019-03-10,7,10
219,2019-03-17,4,13
220,2019-03-24,6,18
221,2019-03-31,11,16
222,2019-04-07,4,10
223,2019-04-14,8,5
224,2019-04-21,0,14
225,2019-04-28,5,9
226,2019-05-05,6,9
227,2019-05-12,6,11
228,2019-05-19,8,21
229,2019-05-26,13,9
230,2019-06-02,9,11
231,2019-06-09,7,14
232,2019-06-16,7,8
233,2019-06-23,5,7
234,2019-06-30,9,6
235,2019-07-07,13,7
236,2019-07-14,16,7
237,2019-07-21,15,6
238,2019-07-28,8,9
239,2019-08-04,14,6
240,2019-08-11,9,11
241,2019-08-18,5,6
242,2019-08-25,4,10
243,2019-09-01,7,11
244,2019-09-08,7,12
245,2019-09-15,5,13
246,2019-09-22,7,11
247,2019-09-29,4,12
248,2019-10-06,12,19
249,2019-10-13,7,13
250,2019-10-20,6,12
251,2019-10-27,3,12
252,2019-11-03,9,15
253,2019-11-10,3,11
254,2019-11-17,5,12
255,2019-11-24,5,8
256,2019-12-01,4,10
257,2019-12-08,5,18
258,2019-12-15,3,14
259,2019-12-22,11,12
260,2019-12-29,5,11
