,date,Ed Sheeran,Alphabet
119,2017-04-16,29,16
120,2017-04-23,40,54
121,2017-04-30,26,42
122,2017-05-07,21,46
123,2017-05-14,10,54
124,2017-05-21,31,16
125,2017-05-28,24,0
126,2017-06-04,35,49
127,2017-06-11,19,19
128,2017-06-18,15,29
129,2017-06-25,16,22
130,2017-07-02,23,20
131,2017-07-09,13,18
132,2017-07-16,84,33
133,2017-07-23,34,15
134,2017-07-30,43,22
135,2017-08-06,38,27
136,2017-08-13,30,46
137,2017-08-20,23,17
138,2017-08-27,31,38
139,2017-09-03,31,53
140,2017-09-10,25,20
141,2017-09-17,29,48
142,2017-09-24,9,39
143,2017-10-01,30,31
144,2017-10-08,41,30
145,2017-10-15,52,26
146,2017-10-22,48,71
147,2017-10-29,34,32
148,2017-11-05,22,18
149,2017-11-12,37,45
150,2017-11-19,30,40
151,2017-11-26,29,27
152,2017-12-03,24,55
153,2017-12-10,69,37
154,2017-12-17,79,58
155,2017-12-24,100,39
156,2017-12-31,49,32
157,2018-01-07,68,26
158,2018-01-14,47,34
159,2018-01-21,51,39
160,2018-01-28,70,32
161,2018-02-04,52,54
162,2018-02-11,36,36
163,2018-02-18,45,32
164,2018-02-25,54,33
165,2018-03-04,27,41
166,2018-03-11,31,18
167,2018-03-18,19,22
168,2018-03-25,17,27
169,2018-04-01,35,50
170,2018-04-08,26,19
171,2018-04-15,32,42
172,2018-04-22,27,21
173,2018-04-29,11,28
174,2018-05-06,14,28
175,2018-05-13,33,35
176,2018-05-20,39,76
177,2018-05-27,24,21
178,2018-06-03,40,44
179,2018-06-10,8,36
180,2018-06-17,17,31
181,2018-06-24,28,24
182,2018-07-01,15,18
183,2018-07-08,0,19
184,2018-07-15,34,30
185,2018-07-22,14,27
186,2018-07-29,22,23
187,2018-08-05,24,29
188,2018-08-12,27,23
189,2018-08-19,32,25
190,2018-08-26,25,54
191,2018-09-02,28,39
192,2018-09-09,23,37
193,2018-09-16,17,42
194,2018-09-23,38,38
195,2018-09-30,16,26
196,2018-10-07,21,33
197,2018-10-14,21,28
198,2018-10-21,22,53
199,2018-10-28,0,37
200,2018-11-04,24,27
201,2018-11-11,25,36
202,2018-11-18,12,44
203,2018-11-25,11,36
204,2018-12-02,16,27
205,2018-12-09,11,44
206,2018-12-16,27,42
207,2018-12-23,34,40
208,2018-12-30,0,30
209,2019-01-06,19,29
210,2019-01-13,11,25
211,2019-01-20,31,48
212,2019-01-27,13,41
213,2019-02-03,14,43
214,2019-02-10,0,45
215,2019-02-17,18,59
216,2019-02-24,6,27
217,2019-03-03,12,18
218,2019-03-10,0,45
219,2019-03-17,18,31
220,2019-03-24,13,34
221,2019-03-31,18,40
222,2019-04-07,0,29
223,2019-04-14,23,28
224,2019-04-21,27,53
225,2019-04-28,25,25
226,2019-05-05,14,27
227,2019-05-12,0,23
228,2019-05-19,30,40
229,2019-05-26,35,19
230,2019-06-02,16,41
231,2019-06-09,0,29
232,2019-06-16,17,28
233,2019-06-23,15,27
234,2019-06-30,28,35
235,2019-07-07,52,22
236,2019-07-14,29,38
237,2019-07-21,16,28
238,2019-07-28,0,12
239,2019-08-04,26,22
240,2019-08-11,24,14
241,2019-08-18,25,19
242,2019-08-25,0,28
243,2019-09-01,18,40
244,2019-09-08,0,34
245,2019-09-15,21,23
246,2019-09-22,15,29
247,2019-09-29,13,19
248,2019-10-06,19,35
249,2019-10-13,9,43
250,2019-10-20,18,31
251,2019-10-27,6,35
252,2019-11-03,31,52
253,2019-11-10,23,52
254,2019-11-17,14,29
255,2019-11-24,24,32
256,2019-12-01,28,37
257,2019-12-08,17,23
258,2019-12-15,14,40
259,2019-12-22,15,21
260,2019-12-29,22,33
