,date,Ed Sheeran,Alphabet
90,2016-09-25,6,28
91,2016-10-02,6,30
92,2016-10-09,6,28
93,2016-10-16,7,27
94,2016-10-23,7,36
95,2016-10-30,7,36
96,2016-11-06,8,25
97,2016-11-13,6,34
98,2016-11-20,7,21
99,2016-11-27,8,33
100,2016-12-04,6,35
101,2016-12-11,7,36
102,2016-12-18,7,20
103,2016-12-25,4,21
104,2017-01-01,24,23
105,2017-01-08,23,36
106,2017-01-15,20,23
107,2017-01-22,17,28
108,2017-01-29,18,26
109,2017-02-05,20,29
110,2017-02-12,47,27
111,2017-02-19,36,27
112,2017-02-26,49,27
113,2017-03-05,100,41
114,2017-03-12,74,25
115,2017-03-19,66,29
116,2017-03-26,48,26
117,2017-04-02,33,28
118,2017-04-09,26,29
119,2017-04-16,31,29
120,2017-04-23,27,32
121,2017-04-30,20,23
122,2017-05-07,23,29
123,2017-05-14,26,25
124,2017-05-21,31,27
125,2017-05-28,26,24
126,2017-06-04,27,27
127,2017-06-11,22,29
128,2017-06-18,23,26
129,2017-06-25,21,26
130,2017-07-02,31,23
131,2017-07-09,26,26
132,2017-07-16,74,26
133,2017-07-23,28,25
134,2017-07-30,22,21
135,2017-08-06,17,30
136,2017-08-13,24,39
137,2017-08-20,28,40
138,2017-08-27,21,46
139,2017-09-03,15,36
140,2017-09-10,14,39
141,2017-09-17,26,33
142,2017-09-24,21,28
143,2017-10-01,34,33
144,2017-10-08,28,39
145,2017-10-15,37,39
146,2017-10-22,27,34
147,2017-10-29,24,35
148,2017-11-05,29,31
149,2017-11-12,25,35
150,2017-11-19,14,21
151,2017-11-26,22,25
152,2017-12-03,48,39
153,2017-12-10,45,31
154,2017-12-17,58,28
155,2017-12-24,51,22
156,2017-12-31,39,28
157,2018-01-07,50,34
158,2018-01-14,41,28
159,2018-01-21,64,37
160,2018-01-28,48,38
161,2018-02-04,34,35
162,2018-02-11,46,35
163,2018-02-18,37,33
164,2018-02-25,31,37
165,2018-03-04,31,41
166,2018-03-11,35,34
167,2018-03-18,24,31
168,2018-03-25,29,22
169,2018-04-01,25,34
170,2018-04-08,22,27
171,2018-04-15,19,34
172,2018-04-22,19,38
173,2018-04-29,18,33
174,2018-05-06,29,28
175,2018-05-13,16,34
176,2018-05-20,25,22
177,2018-05-27,17,28
178,2018-06-03,16,27
179,2018-06-10,15,26
180,2018-06-17,18,29
181,2018-06-24,21,27
182,2018-07-01,19,27
183,2018-07-08,17,22
184,2018-07-15,23,22
185,2018-07-22,19,21
186,2018-07-29,21,31
187,2018-08-05,18,33
188,2018-08-12,14,36
189,2018-08-19,15,47
190,2018-08-26,15,42
191,2018-09-02,14,34
192,2018-09-09,14,42
193,2018-09-16,23,35
194,2018-09-23,22,36
195,2018-09-30,35,31
196,2018-10-07,28,30
197,2018-10-14,19,47
198,2018-10-21,20,33
199,2018-10-28,30,33
200,2018-11-04,32,33
201,2018-11-11,22,28
202,2018-11-18,13,27
203,2018-11-25,9,28
204,2018-12-02,10,30
205,2018-12-09,10,31
206,2018-12-16,12,31
207,2018-12-23,10,19
208,2018-12-30,10,26
209,2019-01-06,9,27
210,2019-01-13,13,29
211,2019-01-20,13,31
212,2019-01-27,9,32
213,2019-02-03,13,40
214,2019-02-10,18,34
215,2019-02-17,16,34
216,2019-02-24,14,38
217,2019-03-03,13,26
218,2019-03-10,12,35
219,2019-03-17,11,30
220,2019-03-24,11,26
221,2019-03-31,14,26
222,2019-04-07,14,30
223,2019-04-14,16,27
224,2019-04-21,10,26
225,2019-04-28,10,22
226,2019-05-05,21,28
227,2019-05-12,15,28
228,2019-05-19,13,23
229,2019-05-26,18,24
230,2019-06-02,13,19
231,2019-06-09,16,20
232,2019-06-16,16,18
233,2019-06-23,15,26
234,2019-06-30,17,22
235,2019-07-07,30,18
236,2019-07-14,25,25
237,2019-07-21,17,26
238,2019-07-28,14,28
239,2019-08-04,18,28
240,2019-08-11,17,41
241,2019-08-18,14,35
242,2019-08-25,16,48
243,2019-09-01,13,38
244,2019-09-08,13,42
245,2019-09-15,10,42
246,2019-09-22,14,39
247,2019-09-29,13,31
248,2019-10-06,11,33
249,2019-10-13,16,36
250,2019-10-20,7,38
251,2019-10-27,12,37
252,2019-11-03,11,39
253,2019-11-10,10,39
254,2019-11-17,10,28
255,2019-11-24,12,23
256,2019-12-01,7,33
257,2019-12-08,7,31
258,2019-12-15,9,28
259,2019-12-22,13,29
260,2019-12-29,9,22
