,date,Metallica,Alphabet
160,2018-01-28,17,57
161,2018-02-04,10,53
162,2018-02-11,14,52
163,2018-02-18,11,49
164,2018-02-25,40,54
165,2018-03-04,16,47
166,2018-03-11,13,45
167,2018-03-18,10,46
168,2018-03-25,12,45
169,2018-04-01,14,43
170,2018-04-08,14,51
171,2018-04-15,13,51
172,2018-04-22,11,45
173,2018-04-29,15,42
174,2018-05-06,18,49
175,2018-05-13,11,46
176,2018-05-20,10,47
177,2018-05-27,13,47
178,2018-06-03,12,43
179,2018-06-10,13,38
180,2018-06-17,9,37
181,2018-06-24,15,36
182,2018-07-01,11,30
183,2018-07-08,10,33
184,2018-07-15,13,38
185,2018-07-22,16,32
186,2018-07-29,12,43
187,2018-08-05,12,43
188,2018-08-12,12,42
189,2018-08-19,15,39
190,2018-08-26,14,43
191,2018-09-02,17,54
192,2018-09-09,14,46
193,2018-09-16,13,61
194,2018-09-23,14,50
195,2018-09-30,14,57
196,2018-10-07,18,51
197,2018-10-14,17,54
198,2018-10-21,19,55
199,2018-10-28,15,56
200,2018-11-04,13,44
201,2018-11-11,12,47
202,2018-11-18,12,37
203,2018-11-25,13,54
204,2018-12-02,15,46
205,2018-12-09,13,41
206,2018-12-16,13,51
207,2018-12-23,12,38
208,2018-12-30,14,42
209,2019-01-06,8,45
210,2019-01-13,0,0
211,2019-01-20,0,0
212,2019-01-27,20,47
213,2019-02-03,0,0
214,2019-02-10,0,0
215,2019-02-17,12,49
216,2019-02-24,0,0
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,16,49
220,2019-03-24,13,54
221,2019-03-31,0,0
222,2019-04-07,0,0
223,2019-04-14,0,0
224,2019-04-21,0,0
225,2019-04-28,15,47
226,2019-05-05,11,43
227,2019-05-12,8,46
228,2019-05-19,11,49
229,2019-05-26,0,0
230,2019-06-02,12,50
231,2019-06-09,12,40
232,2019-06-16,0,0
233,2019-06-23,9,34
234,2019-06-30,12,34
235,2019-07-07,0,0
236,2019-07-14,0,0
237,2019-07-21,0,0
238,2019-07-28,9,33
239,2019-08-04,13,38
240,2019-08-11,0,0
241,2019-08-18,13,48
242,2019-08-25,12,52
243,2019-09-01,11,48
244,2019-09-08,0,0
245,2019-09-15,0,0
246,2019-09-22,0,0
247,2019-09-29,0,0
248,2019-10-06,16,55
249,2019-10-13,14,55
250,2019-10-20,0,0
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,11,52
254,2019-11-17,14,58
255,2019-11-24,12,42
256,2019-12-01,0,0
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,0,0
260,2019-12-29,12,43
