,date,Coldplay,Alphabet
93,2016-10-16,7,20
94,2016-10-23,6,22
95,2016-10-30,5,20
96,2016-11-06,5,19
97,2016-11-13,6,22
98,2016-11-20,6,19
99,2016-11-27,7,20
100,2016-12-04,4,20
101,2016-12-11,7,25
102,2016-12-18,5,17
103,2016-12-25,6,18
104,2017-01-01,5,20
105,2017-01-08,6,20
106,2017-01-15,3,21
107,2017-01-22,4,22
108,2017-01-29,4,19
109,2017-02-05,4,21
110,2017-02-12,7,24
111,2017-02-19,6,22
112,2017-02-26,6,24
113,2017-03-05,8,20
114,2017-03-12,7,22
115,2017-03-19,6,22
116,2017-03-26,6,22
117,2017-04-02,5,21
118,2017-04-09,7,20
119,2017-04-16,8,20
120,2017-04-23,6,21
121,2017-04-30,5,21
122,2017-05-07,5,22
123,2017-05-14,5,24
124,2017-05-21,7,22
125,2017-05-28,5,22
126,2017-06-04,11,18
127,2017-06-11,7,21
128,2017-06-18,8,19
129,2017-06-25,7,18
130,2017-07-02,6,16
131,2017-07-09,9,19
132,2017-07-16,8,18
133,2017-07-23,9,17
134,2017-07-30,20,16
135,2017-08-06,29,19
136,2017-08-13,9,20
137,2017-08-20,7,19
138,2017-08-27,5,23
139,2017-09-03,4,26
140,2017-09-10,4,26
141,2017-09-17,4,31
142,2017-09-24,12,26
143,2017-10-01,6,28
144,2017-10-08,6,26
145,2017-10-15,4,23
146,2017-10-22,4,25
147,2017-10-29,4,23
148,2017-11-05,6,23
149,2017-11-12,5,23
150,2017-11-19,4,19
151,2017-11-26,3,22
152,2017-12-03,4,23
153,2017-12-10,5,22
154,2017-12-17,3,21
155,2017-12-24,5,20
156,2017-12-31,3,19
157,2018-01-07,4,21
158,2018-01-14,5,22
159,2018-01-21,5,28
160,2018-01-28,3,28
161,2018-02-04,4,26
162,2018-02-11,7,25
163,2018-02-18,6,24
164,2018-02-25,5,26
165,2018-03-04,4,23
166,2018-03-11,4,22
167,2018-03-18,4,22
168,2018-03-25,3,22
169,2018-04-01,5,21
170,2018-04-08,3,25
171,2018-04-15,4,25
172,2018-04-22,3,22
173,2018-04-29,3,20
174,2018-05-06,5,24
175,2018-05-13,4,22
176,2018-05-20,4,23
177,2018-05-27,3,23
178,2018-06-03,3,21
179,2018-06-10,4,18
180,2018-06-17,4,18
181,2018-06-24,3,17
182,2018-07-01,3,15
183,2018-07-08,4,16
184,2018-07-15,4,18
185,2018-07-22,4,15
186,2018-07-29,3,21
187,2018-08-05,5,21
188,2018-08-12,3,20
189,2018-08-19,5,19
190,2018-08-26,3,21
191,2018-09-02,3,26
192,2018-09-09,3,22
193,2018-09-16,3,29
194,2018-09-23,3,24
195,2018-09-30,2,28
196,2018-10-07,3,25
197,2018-10-14,3,26
198,2018-10-21,3,27
199,2018-10-28,5,27
200,2018-11-04,3,21
201,2018-11-11,4,23
202,2018-11-18,4,18
203,2018-11-25,4,26
204,2018-12-02,4,22
205,2018-12-09,3,20
206,2018-12-16,4,25
207,2018-12-23,3,18
208,2018-12-30,3,20
209,2019-01-06,4,22
210,2019-01-13,0,0
211,2019-01-20,0,0
212,2019-01-27,3,23
213,2019-02-03,0,0
214,2019-02-10,0,0
215,2019-02-17,2,24
216,2019-02-24,0,0
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,2,24
220,2019-03-24,3,26
221,2019-03-31,0,0
222,2019-04-07,0,0
223,2019-04-14,0,0
224,2019-04-21,0,0
225,2019-04-28,3,23
226,2019-05-05,2,21
227,2019-05-12,2,23
228,2019-05-19,3,24
229,2019-05-26,0,0
230,2019-06-02,2,24
231,2019-06-09,3,20
232,2019-06-16,0,0
233,2019-06-23,2,16
234,2019-06-30,4,17
235,2019-07-07,0,0
236,2019-07-14,0,0
237,2019-07-21,0,0
238,2019-07-28,3,16
239,2019-08-04,3,18
240,2019-08-11,0,0
241,2019-08-18,3,23
242,2019-08-25,3,25
243,2019-09-01,2,23
244,2019-09-08,0,0
245,2019-09-15,0,0
246,2019-09-22,0,0
247,2019-09-29,0,0
248,2019-10-06,3,27
249,2019-10-13,4,27
250,2019-10-20,0,0
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,4,25
254,2019-11-17,8,28
255,2019-11-24,7,21
256,2019-12-01,0,0
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,0,0
260,2019-12-29,4,21
