,date,U2,Alphabet
160,2018-01-28,29,47
161,2018-02-04,10,44
162,2018-02-11,9,40
163,2018-02-18,9,34
164,2018-02-25,7,38
165,2018-03-04,9,39
166,2018-03-11,9,35
167,2018-03-18,10,38
168,2018-03-25,8,37
169,2018-04-01,13,37
170,2018-04-08,11,38
171,2018-04-15,9,33
172,2018-04-22,9,40
173,2018-04-29,14,35
174,2018-05-06,14,37
175,2018-05-13,16,31
176,2018-05-20,15,33
177,2018-05-27,16,33
178,2018-06-03,28,37
179,2018-06-10,33,36
180,2018-06-17,23,31
181,2018-06-24,58,30
182,2018-07-01,28,33
183,2018-07-08,9,32
184,2018-07-15,8,29
185,2018-07-22,8,39
186,2018-07-29,10,32
187,2018-08-05,6,36
188,2018-08-12,7,30
189,2018-08-19,5,31
190,2018-08-26,7,31
191,2018-09-02,9,39
192,2018-09-09,6,46
193,2018-09-16,6,42
194,2018-09-23,6,41
195,2018-09-30,6,40
196,2018-10-07,6,39
197,2018-10-14,6,38
198,2018-10-21,5,40
199,2018-10-28,6,39
200,2018-11-04,6,36
201,2018-11-11,8,35
202,2018-11-18,5,31
203,2018-11-25,7,38
204,2018-12-02,7,36
205,2018-12-09,5,36
206,2018-12-16,6,33
207,2018-12-23,6,28
208,2018-12-30,8,31
209,2019-01-06,5,34
210,2019-01-13,7,37
211,2019-01-20,7,37
212,2019-01-27,5,37
213,2019-02-03,5,37
214,2019-02-10,6,38
215,2019-02-17,6,34
216,2019-02-24,5,33
217,2019-03-03,6,40
218,2019-03-10,6,34
219,2019-03-17,7,34
220,2019-03-24,5,36
221,2019-03-31,6,31
222,2019-04-07,6,32
223,2019-04-14,5,32
224,2019-04-21,5,33
225,2019-04-28,5,36
226,2019-05-05,5,32
227,2019-05-12,6,33
228,2019-05-19,7,34
229,2019-05-26,7,30
230,2019-06-02,6,37
231,2019-06-09,5,29
232,2019-06-16,6,29
233,2019-06-23,5,29
234,2019-06-30,6,26
235,2019-07-07,5,30
236,2019-07-14,6,31
237,2019-07-21,7,31
238,2019-07-28,7,31
239,2019-08-04,7,31
240,2019-08-11,5,31
241,2019-08-18,6,28
242,2019-08-25,5,29
243,2019-09-01,5,36
244,2019-09-08,7,45
245,2019-09-15,5,39
246,2019-09-22,7,40
247,2019-09-29,5,41
248,2019-10-06,5,37
249,2019-10-13,4,37
250,2019-10-20,6,37
251,2019-10-27,6,41
252,2019-11-03,6,42
253,2019-11-10,6,32
254,2019-11-17,6,37
255,2019-11-24,6,34
256,2019-12-01,6,37
257,2019-12-08,6,35
258,2019-12-15,6,32
259,2019-12-22,6,31
260,2019-12-29,8,29
