,date,Ed Sheeran,Alphabet
87,2016-09-04,6,27
88,2016-09-11,7,31
89,2016-09-18,8,25
90,2016-09-25,3,27
91,2016-10-02,5,24
92,2016-10-09,6,21
93,2016-10-16,6,22
94,2016-10-23,3,20
95,2016-10-30,2,30
96,2016-11-06,2,27
97,2016-11-13,5,29
98,2016-11-20,6,20
99,2016-11-27,2,29
100,2016-12-04,2,17
101,2016-12-11,4,30
102,2016-12-18,4,19
103,2016-12-25,4,18
104,2017-01-01,21,25
105,2017-01-08,15,29
106,2017-01-15,14,27
107,2017-01-22,14,19
108,2017-01-29,15,23
109,2017-02-05,13,22
110,2017-02-12,53,20
111,2017-02-19,27,22
112,2017-02-26,33,21
113,2017-03-05,80,20
114,2017-03-12,76,28
115,2017-03-19,45,13
116,2017-03-26,33,27
117,2017-04-02,29,25
118,2017-04-09,25,26
119,2017-04-16,23,23
120,2017-04-23,21,24
121,2017-04-30,23,25
122,2017-05-07,21,24
123,2017-05-14,21,22
124,2017-05-21,22,16
125,2017-05-28,22,14
126,2017-06-04,19,13
127,2017-06-11,21,19
128,2017-06-18,24,15
129,2017-06-25,68,17
130,2017-07-02,25,17
131,2017-07-09,21,22
132,2017-07-16,61,20
133,2017-07-23,27,19
134,2017-07-30,21,20
135,2017-08-06,27,26
136,2017-08-13,21,21
137,2017-08-20,11,23
138,2017-08-27,21,25
139,2017-09-03,17,26
140,2017-09-10,14,25
141,2017-09-17,14,24
142,2017-09-24,21,22
143,2017-10-01,20,28
144,2017-10-08,23,26
145,2017-10-15,41,28
146,2017-10-22,17,21
147,2017-10-29,23,26
148,2017-11-05,21,28
149,2017-11-12,21,26
150,2017-11-19,16,21
151,2017-11-26,30,31
152,2017-12-03,42,25
153,2017-12-10,42,23
154,2017-12-17,44,23
155,2017-12-24,35,19
156,2017-12-31,39,22
157,2018-01-07,32,27
158,2018-01-14,38,26
159,2018-01-21,48,36
160,2018-01-28,37,30
161,2018-02-04,36,34
162,2018-02-11,29,30
163,2018-02-18,23,26
164,2018-02-25,32,35
165,2018-03-04,27,36
166,2018-03-11,26,21
167,2018-03-18,11,28
168,2018-03-25,23,25
169,2018-04-01,13,34
170,2018-04-08,16,27
171,2018-04-15,24,28
172,2018-04-22,19,37
173,2018-04-29,22,27
174,2018-05-06,12,27
175,2018-05-13,15,22
176,2018-05-20,22,27
177,2018-05-27,13,21
178,2018-06-03,17,20
179,2018-06-10,14,23
180,2018-06-17,13,19
181,2018-06-24,21,24
182,2018-07-01,19,19
183,2018-07-08,21,23
184,2018-07-15,16,20
185,2018-07-22,14,16
186,2018-07-29,17,28
187,2018-08-05,22,26
188,2018-08-12,17,29
189,2018-08-19,16,37
190,2018-08-26,21,32
191,2018-09-02,18,25
192,2018-09-09,30,29
193,2018-09-16,25,31
194,2018-09-23,26,24
195,2018-09-30,31,28
196,2018-10-07,100,22
197,2018-10-14,54,25
198,2018-10-21,17,24
199,2018-10-28,14,28
200,2018-11-04,9,25
201,2018-11-11,10,20
202,2018-11-18,14,16
203,2018-11-25,7,22
204,2018-12-02,7,33
205,2018-12-09,11,27
206,2018-12-16,12,25
207,2018-12-23,7,30
208,2018-12-30,9,20
209,2019-01-06,9,19
210,2019-01-13,8,25
211,2019-01-20,9,27
212,2019-01-27,10,33
213,2019-02-03,10,23
214,2019-02-10,13,21
215,2019-02-17,12,26
216,2019-02-24,14,26
217,2019-03-03,16,30
218,2019-03-10,10,18
219,2019-03-17,11,19
220,2019-03-24,3,30
221,2019-03-31,9,24
222,2019-04-07,10,22
223,2019-04-14,5,26
224,2019-04-21,10,27
225,2019-04-28,12,27
226,2019-05-05,16,26
227,2019-05-12,8,28
228,2019-05-19,11,24
229,2019-05-26,12,14
230,2019-06-02,15,24
231,2019-06-09,12,12
232,2019-06-16,15,25
233,2019-06-23,16,18
234,2019-06-30,20,15
235,2019-07-07,26,17
236,2019-07-14,23,22
237,2019-07-21,18,25
238,2019-07-28,17,19
239,2019-08-04,18,23
240,2019-08-11,14,22
241,2019-08-18,8,34
242,2019-08-25,11,29
243,2019-09-01,10,38
244,2019-09-08,12,29
245,2019-09-15,9,35
246,2019-09-22,10,33
247,2019-09-29,11,35
248,2019-10-06,8,25
249,2019-10-13,12,30
250,2019-10-20,5,30
251,2019-10-27,9,32
252,2019-11-03,12,38
253,2019-11-10,9,31
254,2019-11-17,6,29
255,2019-11-24,8,26
256,2019-12-01,12,40
257,2019-12-08,4,28
258,2019-12-15,12,22
259,2019-12-22,12,23
260,2019-12-29,16,26
