,date,Coldplay,Alphabet
178,2018-06-03,5,18
179,2018-06-10,2,19
180,2018-06-17,2,21
181,2018-06-24,4,20
182,2018-07-01,5,16
183,2018-07-08,4,21
184,2018-07-15,2,16
185,2018-07-22,4,19
186,2018-07-29,1,18
187,2018-08-05,3,18
188,2018-08-12,3,23
189,2018-08-19,3,35
190,2018-08-26,2,32
191,2018-09-02,2,34
192,2018-09-09,4,27
193,2018-09-16,4,28
194,2018-09-23,2,26
195,2018-09-30,3,26
196,2018-10-07,3,24
197,2018-10-14,3,25
198,2018-10-21,3,34
199,2018-10-28,3,31
200,2018-11-04,4,20
201,2018-11-11,4,27
202,2018-11-18,6,17
203,2018-11-25,4,22
204,2018-12-02,0,30
205,2018-12-09,3,22
206,2018-12-16,6,22
207,2018-12-23,3,20
208,2018-12-30,0,24
209,2019-01-06,3,24
210,2019-01-13,2,25
211,2019-01-20,3,26
212,2019-01-27,3,25
213,2019-02-03,5,25
214,2019-02-10,4,20
215,2019-02-17,3,23
216,2019-02-24,3,27
217,2019-03-03,3,21
218,2019-03-10,2,24
219,2019-03-17,3,23
220,2019-03-24,2,25
221,2019-03-31,2,24
222,2019-04-07,3,21
223,2019-04-14,4,22
224,2019-04-21,2,21
225,2019-04-28,3,28
226,2019-05-05,3,23
227,2019-05-12,2,23
228,2019-05-19,2,19
229,2019-05-26,2,18
230,2019-06-02,2,18
231,2019-06-09,2,20
232,2019-06-16,4,23
233,2019-06-23,2,17
234,2019-06-30,3,14
235,2019-07-07,3,17
236,2019-07-14,3,19
237,2019-07-21,3,19
238,2019-07-28,3,19
239,2019-08-04,2,19
240,2019-08-11,4,25
241,2019-08-18,3,30
242,2019-08-25,3,33
243,2019-09-01,4,25
244,2019-09-08,4,30
245,2019-09-15,3,30
246,2019-09-22,2,28
247,2019-09-29,2,25
248,2019-10-06,3,19
249,2019-10-13,3,26
250,2019-10-20,6,31
251,2019-10-27,4,30
252,2019-11-03,6,28
253,2019-11-10,4,24
254,2019-11-17,8,29
255,2019-11-24,5,21
256,2019-12-01,2,26
257,2019-12-08,3,26
258,2019-12-15,4,23
259,2019-12-22,3,17
260,2019-12-29,4,23
