,date,Pink,Alphabet
127,2017-06-11,8,37
128,2017-06-18,10,31
129,2017-06-25,14,29
130,2017-07-02,21,33
131,2017-07-09,72,31
132,2017-07-16,8,31
133,2017-07-23,10,33
134,2017-07-30,6,31
135,2017-08-06,14,30
136,2017-08-13,11,27
137,2017-08-20,14,28
138,2017-08-27,65,31
139,2017-09-03,16,34
140,2017-09-10,14,47
141,2017-09-17,12,50
142,2017-09-24,12,46
143,2017-10-01,29,49
144,2017-10-08,57,43
145,2017-10-15,47,42
146,2017-10-22,24,43
147,2017-10-29,21,40
148,2017-11-05,23,37
149,2017-11-12,21,48
150,2017-11-19,45,43
151,2017-11-26,18,42
152,2017-12-03,19,35
153,2017-12-10,17,45
154,2017-12-17,18,39
155,2017-12-24,22,35
156,2017-12-31,14,38
157,2018-01-07,19,43
158,2018-01-14,17,41
159,2018-01-21,21,45
160,2018-01-28,59,45
161,2018-02-04,100,51
162,2018-02-11,20,47
163,2018-02-18,25,37
164,2018-02-25,35,45
165,2018-03-04,31,38
166,2018-03-11,22,42
167,2018-03-18,23,42
168,2018-03-25,25,41
169,2018-04-01,36,38
170,2018-04-08,49,40
171,2018-04-15,41,46
172,2018-04-22,31,42
173,2018-04-29,32,43
174,2018-05-06,22,43
175,2018-05-13,24,36
176,2018-05-20,16,37
177,2018-05-27,15,40
178,2018-06-03,16,39
179,2018-06-10,12,36
180,2018-06-17,14,36
181,2018-06-24,12,32
182,2018-07-01,12,30
183,2018-07-08,11,32
184,2018-07-15,14,31
185,2018-07-22,13,39
186,2018-07-29,17,32
187,2018-08-05,15,30
188,2018-08-12,10,32
189,2018-08-19,14,30
190,2018-08-26,12,36
191,2018-09-02,9,34
192,2018-09-09,8,51
193,2018-09-16,10,46
194,2018-09-23,9,49
195,2018-09-30,8,46
196,2018-10-07,9,42
197,2018-10-14,11,45
198,2018-10-21,10,46
199,2018-10-28,13,43
200,2018-11-04,10,34
201,2018-11-11,11,37
202,2018-11-18,14,32
203,2018-11-25,10,44
204,2018-12-02,10,43
205,2018-12-09,11,37
206,2018-12-16,10,40
207,2018-12-23,12,30
208,2018-12-30,13,39
209,2019-01-06,10,37
210,2019-01-13,21,48
211,2019-01-20,22,39
212,2019-01-27,14,44
213,2019-02-03,19,45
214,2019-02-10,17,44
215,2019-02-17,15,41
216,2019-02-24,11,42
217,2019-03-03,26,39
218,2019-03-10,16,45
219,2019-03-17,26,40
220,2019-03-24,31,42
221,2019-03-31,20,41
222,2019-04-07,16,43
223,2019-04-14,14,36
224,2019-04-21,27,31
225,2019-04-28,19,40
226,2019-05-05,20,44
227,2019-05-12,16,35
228,2019-05-19,38,38
229,2019-05-26,30,36
230,2019-06-02,31,43
231,2019-06-09,28,38
232,2019-06-16,33,36
233,2019-06-23,20,26
234,2019-06-30,13,26
235,2019-07-07,11,29
236,2019-07-14,18,34
237,2019-07-21,26,32
238,2019-07-28,20,32
239,2019-08-04,26,29
240,2019-08-11,28,29
241,2019-08-18,13,29
242,2019-08-25,14,31
243,2019-09-01,24,35
244,2019-09-08,24,55
245,2019-09-15,15,48
246,2019-09-22,16,52
247,2019-09-29,18,44
248,2019-10-06,24,42
249,2019-10-13,11,49
250,2019-10-20,9,49
251,2019-10-27,7,50
252,2019-11-03,19,46
253,2019-11-10,30,49
254,2019-11-17,10,44
255,2019-11-24,16,40
256,2019-12-01,25,43
257,2019-12-08,15,44
258,2019-12-15,9,37
259,2019-12-22,7,33
260,2019-12-29,10,38
