,date,U2,Alphabet
135,2017-08-06,6,10
136,2017-08-13,5,13
137,2017-08-20,7,18
138,2017-08-27,10,17
139,2017-09-03,19,16
140,2017-09-10,100,16
141,2017-09-17,14,16
142,2017-09-24,3,19
143,2017-10-01,3,15
144,2017-10-08,2,15
145,2017-10-15,3,15
146,2017-10-22,4,17
147,2017-10-29,6,16
148,2017-11-05,5,15
149,2017-11-12,6,16
150,2017-11-19,5,13
151,2017-11-26,4,15
152,2017-12-03,5,15
153,2017-12-10,4,15
154,2017-12-17,5,13
155,2017-12-24,3,10
156,2017-12-31,4,12
157,2018-01-07,4,15
158,2018-01-14,2,11
159,2018-01-21,3,16
160,2018-01-28,8,15
161,2018-02-04,4,14
162,2018-02-11,3,14
163,2018-02-18,2,12
164,2018-02-25,2,12
165,2018-03-04,2,14
166,2018-03-11,3,15
167,2018-03-18,3,16
168,2018-03-25,4,14
169,2018-04-01,3,13
170,2018-04-08,4,14
171,2018-04-15,3,14
172,2018-04-22,5,16
173,2018-04-29,28,14
174,2018-05-06,8,11
175,2018-05-13,4,11
176,2018-05-20,3,10
177,2018-05-27,3,11
178,2018-06-03,4,10
179,2018-06-10,3,10
180,2018-06-17,4,12
181,2018-06-24,3,11
182,2018-07-01,3,9
183,2018-07-08,4,12
184,2018-07-15,2,9
185,2018-07-22,2,11
186,2018-07-29,3,10
187,2018-08-05,2,10
188,2018-08-12,3,13
189,2018-08-19,2,20
190,2018-08-26,1,18
191,2018-09-02,3,19
192,2018-09-09,3,15
193,2018-09-16,1,16
194,2018-09-23,2,14
195,2018-09-30,2,15
196,2018-10-07,2,13
197,2018-10-14,2,14
198,2018-10-21,2,19
199,2018-10-28,1,17
200,2018-11-04,2,11
201,2018-11-11,2,15
202,2018-11-18,2,10
203,2018-11-25,1,13
204,2018-12-02,1,17
205,2018-12-09,1,13
206,2018-12-16,2,13
207,2018-12-23,2,11
208,2018-12-30,1,14
209,2019-01-06,2,13
210,2019-01-13,2,14
211,2019-01-20,2,14
212,2019-01-27,1,14
213,2019-02-03,1,14
214,2019-02-10,1,11
215,2019-02-17,2,13
216,2019-02-24,2,15
217,2019-03-03,1,12
218,2019-03-10,2,13
219,2019-03-17,2,13
220,2019-03-24,2,14
221,2019-03-31,1,13
222,2019-04-07,2,12
223,2019-04-14,2,12
224,2019-04-21,1,12
225,2019-04-28,2,16
226,2019-05-05,2,13
227,2019-05-12,2,13
228,2019-05-19,2,11
229,2019-05-26,2,10
230,2019-06-02,1,10
231,2019-06-09,2,11
232,2019-06-16,1,13
233,2019-06-23,2,10
234,2019-06-30,1,8
235,2019-07-07,2,10
236,2019-07-14,2,11
237,2019-07-21,3,11
238,2019-07-28,2,11
239,2019-08-04,2,11
240,2019-08-11,2,14
241,2019-08-18,1,17
242,2019-08-25,1,19
243,2019-09-01,2,14
244,2019-09-08,2,17
245,2019-09-15,2,17
246,2019-09-22,2,16
247,2019-09-29,2,14
248,2019-10-06,2,10
249,2019-10-13,1,15
250,2019-10-20,2,17
251,2019-10-27,1,17
252,2019-11-03,2,16
253,2019-11-10,2,14
254,2019-11-17,3,17
255,2019-11-24,1,12
256,2019-12-01,1,15
257,2019-12-08,1,15
258,2019-12-15,2,13
259,2019-12-22,2,10
260,2019-12-29,2,13
