,date,Guns N' Roses,Alphabet
79,2016-07-10,2,18
80,2016-07-17,6,12
81,2016-07-24,3,19
82,2016-07-31,5,14
83,2016-08-07,8,25
84,2016-08-14,6,20
85,2016-08-21,11,20
86,2016-08-28,0,18
87,2016-09-04,0,15
88,2016-09-11,2,26
89,2016-09-18,2,4
90,2016-09-25,11,19
91,2016-10-02,5,20
92,2016-10-09,0,10
93,2016-10-16,0,14
94,2016-10-23,2,11
95,2016-10-30,7,19
96,2016-11-06,3,12
97,2016-11-13,3,18
98,2016-11-20,0,13
99,2016-11-27,2,18
100,2016-12-04,2,23
101,2016-12-11,0,19
102,2016-12-18,5,13
103,2016-12-25,0,9
104,2017-01-01,2,10
105,2017-01-08,0,15
106,2017-01-15,2,9
107,2017-01-22,2,18
108,2017-01-29,3,15
109,2017-02-05,5,16
110,2017-02-12,3,16
111,2017-02-19,0,20
112,2017-02-26,5,21
113,2017-03-05,3,21
114,2017-03-12,0,15
115,2017-03-19,0,17
116,2017-03-26,0,10
117,2017-04-02,4,16
118,2017-04-09,0,14
119,2017-04-16,3,12
120,2017-04-23,2,19
121,2017-04-30,0,17
122,2017-05-07,0,16
123,2017-05-14,4,9
124,2017-05-21,6,17
125,2017-05-28,3,16
126,2017-06-04,0,21
127,2017-06-11,3,10
128,2017-06-18,3,23
129,2017-06-25,3,15
130,2017-07-02,0,11
131,2017-07-09,6,14
132,2017-07-16,4,13
133,2017-07-23,8,18
134,2017-07-30,7,12
135,2017-08-06,2,25
136,2017-08-13,0,19
137,2017-08-20,0,21
138,2017-08-27,11,16
139,2017-09-03,2,20
140,2017-09-10,4,19
141,2017-09-17,0,19
142,2017-09-24,3,19
143,2017-10-01,3,17
144,2017-10-08,3,13
145,2017-10-15,0,18
146,2017-10-22,0,23
147,2017-10-29,2,26
148,2017-11-05,6,19
149,2017-11-12,2,22
150,2017-11-19,0,19
151,2017-11-26,0,20
152,2017-12-03,2,24
153,2017-12-10,0,13
154,2017-12-17,0,10
155,2017-12-24,0,22
156,2017-12-31,0,21
157,2018-01-07,0,24
158,2018-01-14,0,17
159,2018-01-21,4,15
160,2018-01-28,0,16
161,2018-02-04,3,23
162,2018-02-11,2,20
163,2018-02-18,2,14
164,2018-02-25,2,24
165,2018-03-04,0,14
166,2018-03-11,2,24
167,2018-03-18,3,20
168,2018-03-25,7,20
169,2018-04-01,0,15
170,2018-04-08,6,16
171,2018-04-15,0,23
172,2018-04-22,0,13
173,2018-04-29,0,17
174,2018-05-06,2,17
175,2018-05-13,3,23
176,2018-05-20,0,24
177,2018-05-27,0,21
178,2018-06-03,0,17
179,2018-06-10,0,14
180,2018-06-17,3,24
181,2018-06-24,3,19
182,2018-07-01,0,6
183,2018-07-08,3,14
184,2018-07-15,6,11
185,2018-07-22,0,17
186,2018-07-29,4,16
187,2018-08-05,0,15
188,2018-08-12,0,21
189,2018-08-19,2,10
190,2018-08-26,2,24
191,2018-09-02,0,18
192,2018-09-09,3,24
193,2018-09-16,0,27
194,2018-09-23,2,18
195,2018-09-30,39,15
196,2018-10-07,44,16
197,2018-10-14,22,19
198,2018-10-21,22,17
199,2018-10-28,10,20
200,2018-11-04,20,20
201,2018-11-11,19,17
202,2018-11-18,12,13
203,2018-11-25,26,19
204,2018-12-02,97,22
205,2018-12-09,100,11
206,2018-12-16,0,19
207,2018-12-23,7,20
208,2018-12-30,2,11
209,2019-01-06,2,14
210,2019-01-13,0,19
211,2019-01-20,10,15
212,2019-01-27,2,17
213,2019-02-03,0,28
214,2019-02-10,0,12
215,2019-02-17,2,20
216,2019-02-24,2,18
217,2019-03-03,0,22
218,2019-03-10,2,19
219,2019-03-17,0,19
220,2019-03-24,4,9
221,2019-03-31,3,20
222,2019-04-07,0,18
223,2019-04-14,2,17
224,2019-04-21,5,15
225,2019-04-28,4,16
226,2019-05-05,0,15
227,2019-05-12,4,19
228,2019-05-19,6,22
229,2019-05-26,0,18
230,2019-06-02,0,14
231,2019-06-09,2,19
232,2019-06-16,2,15
233,2019-06-23,6,13
234,2019-06-30,3,8
235,2019-07-07,0,18
236,2019-07-14,0,25
237,2019-07-21,2,16
238,2019-07-28,6,12
239,2019-08-04,0,30
240,2019-08-11,0,18
241,2019-08-18,2,18
242,2019-08-25,2,12
243,2019-09-01,0,18
244,2019-09-08,0,22
245,2019-09-15,2,15
246,2019-09-22,0,21
247,2019-09-29,0,20
248,2019-10-06,4,12
249,2019-10-13,0,17
250,2019-10-20,0,32
251,2019-10-27,0,27
252,2019-11-03,0,22
253,2019-11-10,0,15
254,2019-11-17,0,24
255,2019-11-24,3,21
256,2019-12-01,2,18
257,2019-12-08,10,16
258,2019-12-15,3,14
259,2019-12-22,3,19
260,2019-12-29,4,19
