,date,The Rolling Stones,Alphabet
91,2016-10-02,8,28
92,2016-10-09,7,27
93,2016-10-16,6,26
94,2016-10-23,4,30
95,2016-10-30,6,28
96,2016-11-06,6,25
97,2016-11-13,6,27
98,2016-11-20,7,23
99,2016-11-27,9,28
100,2016-12-04,9,27
101,2016-12-11,7,27
102,2016-12-18,8,25
103,2016-12-25,6,24
104,2017-01-01,5,26
105,2017-01-08,5,28
106,2017-01-15,8,28
107,2017-01-22,8,28
108,2017-01-29,6,26
109,2017-02-05,7,28
110,2017-02-12,7,29
111,2017-02-19,5,26
112,2017-02-26,7,26
113,2017-03-05,8,24
114,2017-03-12,7,25
115,2017-03-19,7,28
116,2017-03-26,6,28
117,2017-04-02,9,23
118,2017-04-09,6,26
119,2017-04-16,8,24
120,2017-04-23,8,28
121,2017-04-30,7,27
122,2017-05-07,5,26
123,2017-05-14,7,32
124,2017-05-21,7,23
125,2017-05-28,7,24
126,2017-06-04,6,26
127,2017-06-11,7,24
128,2017-06-18,5,25
129,2017-06-25,8,20
130,2017-07-02,7,21
131,2017-07-09,6,25
132,2017-07-16,6,21
133,2017-07-23,8,26
134,2017-07-30,6,26
135,2017-08-06,7,37
136,2017-08-13,7,36
137,2017-08-20,5,34
138,2017-08-27,6,34
139,2017-09-03,5,31
140,2017-09-10,5,25
141,2017-09-17,6,31
142,2017-09-24,7,31
143,2017-10-01,6,31
144,2017-10-08,6,33
145,2017-10-15,6,35
146,2017-10-22,5,40
147,2017-10-29,6,28
148,2017-11-05,5,33
149,2017-11-12,5,32
150,2017-11-19,6,23
151,2017-11-26,4,29
152,2017-12-03,5,26
153,2017-12-10,6,27
154,2017-12-17,8,26
155,2017-12-24,6,22
156,2017-12-31,6,23
157,2018-01-07,6,29
158,2018-01-14,4,25
159,2018-01-21,4,32
160,2018-01-28,6,31
161,2018-02-04,6,28
162,2018-02-11,6,28
163,2018-02-18,6,25
164,2018-02-25,8,25
165,2018-03-04,8,31
166,2018-03-11,7,28
167,2018-03-18,7,31
168,2018-03-25,7,27
169,2018-04-01,8,25
170,2018-04-08,5,26
171,2018-04-15,7,27
172,2018-04-22,7,26
173,2018-04-29,9,28
174,2018-05-06,8,27
175,2018-05-13,7,27
176,2018-05-20,5,25
177,2018-05-27,5,24
178,2018-06-03,7,21
179,2018-06-10,7,25
180,2018-06-17,7,26
181,2018-06-24,8,23
182,2018-07-01,10,23
183,2018-07-08,5,22
184,2018-07-15,8,24
185,2018-07-22,8,28
186,2018-07-29,7,27
187,2018-08-05,9,36
188,2018-08-12,7,37
189,2018-08-19,7,38
190,2018-08-26,5,36
191,2018-09-02,7,33
192,2018-09-09,7,34
193,2018-09-16,7,34
194,2018-09-23,6,28
195,2018-09-30,6,28
196,2018-10-07,7,32
197,2018-10-14,7,32
198,2018-10-21,5,29
199,2018-10-28,4,24
200,2018-11-04,6,28
201,2018-11-11,8,27
202,2018-11-18,19,25
203,2018-11-25,21,28
204,2018-12-02,9,29
205,2018-12-09,12,27
206,2018-12-16,8,25
207,2018-12-23,7,21
208,2018-12-30,8,25
209,2019-01-06,0,0
210,2019-01-13,0,0
211,2019-01-20,0,0
212,2019-01-27,0,0
213,2019-02-03,0,0
214,2019-02-10,0,0
215,2019-02-17,0,0
216,2019-02-24,0,0
217,2019-03-03,0,0
218,2019-03-10,0,0
219,2019-03-17,0,0
220,2019-03-24,0,0
221,2019-03-31,0,0
222,2019-04-07,7,26
223,2019-04-14,8,25
224,2019-04-21,0,0
225,2019-04-28,0,0
226,2019-05-05,0,0
227,2019-05-12,0,0
228,2019-05-19,0,0
229,2019-05-26,8,21
230,2019-06-02,0,0
231,2019-06-09,0,0
232,2019-06-16,0,0
233,2019-06-23,0,0
234,2019-06-30,0,0
235,2019-07-07,0,0
236,2019-07-14,0,0
237,2019-07-21,14,24
238,2019-07-28,0,0
239,2019-08-04,10,34
240,2019-08-11,0,0
241,2019-08-18,0,0
242,2019-08-25,12,38
243,2019-09-01,0,0
244,2019-09-08,0,0
245,2019-09-15,0,0
246,2019-09-22,0,0
247,2019-09-29,0,0
248,2019-10-06,0,0
249,2019-10-13,0,0
250,2019-10-20,6,33
251,2019-10-27,0,0
252,2019-11-03,0,0
253,2019-11-10,4,31
254,2019-11-17,0,0
255,2019-11-24,0,0
256,2019-12-01,7,28
257,2019-12-08,0,0
258,2019-12-15,0,0
259,2019-12-22,0,0
260,2019-12-29,0,0
