,date,Coldplay,Alphabet
112,2017-02-26,5,18
113,2017-03-05,6,18
114,2017-03-12,5,13
115,2017-03-19,5,17
116,2017-03-26,4,18
117,2017-04-02,10,15
118,2017-04-09,2,18
119,2017-04-16,6,18
120,2017-04-23,3,18
121,2017-04-30,7,20
122,2017-05-07,3,24
123,2017-05-14,3,16
124,2017-05-21,5,18
125,2017-05-28,7,17
126,2017-06-04,9,15
127,2017-06-11,4,14
128,2017-06-18,3,14
129,2017-06-25,3,15
130,2017-07-02,0,12
131,2017-07-09,4,14
132,2017-07-16,7,12
133,2017-07-23,7,11
134,2017-07-30,5,12
135,2017-08-06,13,11
136,2017-08-13,14,8
137,2017-08-20,6,19
138,2017-08-27,6,23
139,2017-09-03,5,23
140,2017-09-10,3,19
141,2017-09-17,2,25
142,2017-09-24,4,21
143,2017-10-01,5,17
144,2017-10-08,3,23
145,2017-10-15,0,18
146,2017-10-22,2,23
147,2017-10-29,4,25
148,2017-11-05,2,23
149,2017-11-12,6,19
150,2017-11-19,0,19
151,2017-11-26,4,22
152,2017-12-03,3,18
153,2017-12-10,4,16
154,2017-12-17,1,16
155,2017-12-24,4,8
156,2017-12-31,2,17
157,2018-01-07,2,17
158,2018-01-14,0,19
159,2018-01-21,3,20
160,2018-01-28,5,24
161,2018-02-04,1,18
162,2018-02-11,4,17
163,2018-02-18,4,23
164,2018-02-25,2,22
165,2018-03-04,4,17
166,2018-03-11,3,13
167,2018-03-18,4,17
168,2018-03-25,3,15
169,2018-04-01,6,12
170,2018-04-08,2,24
171,2018-04-15,3,20
172,2018-04-22,0,13
173,2018-04-29,2,14
174,2018-05-06,0,15
175,2018-05-13,4,20
176,2018-05-20,4,21
177,2018-05-27,2,15
178,2018-06-03,2,12
179,2018-06-10,1,14
180,2018-06-17,4,15
181,2018-06-24,1,12
182,2018-07-01,4,12
183,2018-07-08,2,11
184,2018-07-15,0,13
185,2018-07-22,4,11
186,2018-07-29,0,12
187,2018-08-05,4,12
188,2018-08-12,1,16
189,2018-08-19,5,16
190,2018-08-26,0,23
191,2018-09-02,2,20
192,2018-09-09,2,22
193,2018-09-16,3,23
194,2018-09-23,1,21
195,2018-09-30,2,24
196,2018-10-07,2,22
197,2018-10-14,3,28
198,2018-10-21,3,19
199,2018-10-28,1,23
200,2018-11-04,2,13
201,2018-11-11,2,23
202,2018-11-18,3,18
203,2018-11-25,1,19
204,2018-12-02,3,24
205,2018-12-09,1,18
206,2018-12-16,0,17
207,2018-12-23,3,15
208,2018-12-30,3,17
209,2019-01-06,0,22
210,2019-01-13,2,16
211,2019-01-20,1,15
212,2019-01-27,0,17
213,2019-02-03,4,18
214,2019-02-10,2,15
215,2019-02-17,2,15
216,2019-02-24,3,18
217,2019-03-03,0,23
218,2019-03-10,2,12
219,2019-03-17,3,12
220,2019-03-24,3,18
221,2019-03-31,0,19
222,2019-04-07,2,28
223,2019-04-14,1,19
224,2019-04-21,4,16
225,2019-04-28,5,19
226,2019-05-05,3,17
227,2019-05-12,2,15
228,2019-05-19,2,18
229,2019-05-26,1,18
230,2019-06-02,3,19
231,2019-06-09,0,13
232,2019-06-16,2,18
233,2019-06-23,2,14
234,2019-06-30,3,13
235,2019-07-07,0,17
236,2019-07-14,2,16
237,2019-07-21,3,14
238,2019-07-28,5,17
239,2019-08-04,2,10
240,2019-08-11,3,13
241,2019-08-18,2,13
242,2019-08-25,0,20
243,2019-09-01,2,24
244,2019-09-08,0,26
245,2019-09-15,1,25
246,2019-09-22,1,19
247,2019-09-29,1,22
248,2019-10-06,2,18
249,2019-10-13,3,21
250,2019-10-20,2,17
251,2019-10-27,3,26
252,2019-11-03,5,23
253,2019-11-10,2,21
254,2019-11-17,6,17
255,2019-11-24,5,14
256,2019-12-01,4,19
257,2019-12-08,3,22
258,2019-12-15,2,16
259,2019-12-22,0,11
260,2019-12-29,2,15
