,date,Ed Sheeran,Alphabet
77,2016-06-26,17,15
78,2016-07-03,9,29
79,2016-07-10,0,29
80,2016-07-17,13,10
81,2016-07-24,0,30
82,2016-07-31,8,30
83,2016-08-07,8,48
84,2016-08-14,0,33
85,2016-08-21,8,45
86,2016-08-28,0,47
87,2016-09-04,12,32
88,2016-09-11,6,34
89,2016-09-18,15,46
90,2016-09-25,7,24
91,2016-10-02,15,24
92,2016-10-09,0,17
93,2016-10-16,0,50
94,2016-10-23,7,28
95,2016-10-30,12,42
96,2016-11-06,11,17
97,2016-11-13,16,40
98,2016-11-20,6,30
99,2016-11-27,15,28
100,2016-12-04,23,27
101,2016-12-11,7,41
102,2016-12-18,19,33
103,2016-12-25,10,27
104,2017-01-01,40,34
105,2017-01-08,30,21
106,2017-01-15,7,32
107,2017-01-22,24,33
108,2017-01-29,20,39
109,2017-02-05,17,27
110,2017-02-12,48,43
111,2017-02-19,47,40
112,2017-02-26,66,45
113,2017-03-05,100,27
114,2017-03-12,86,39
115,2017-03-19,59,24
116,2017-03-26,59,31
117,2017-04-02,39,8
118,2017-04-09,20,24
119,2017-04-16,34,33
120,2017-04-23,30,33
121,2017-04-30,18,33
122,2017-05-07,25,44
123,2017-05-14,18,57
124,2017-05-21,31,13
125,2017-05-28,24,21
126,2017-06-04,28,26
127,2017-06-11,41,25
128,2017-06-18,25,10
129,2017-06-25,13,27
130,2017-07-02,31,28
131,2017-07-09,31,22
132,2017-07-16,60,26
133,2017-07-23,46,19
134,2017-07-30,30,19
135,2017-08-06,24,30
136,2017-08-13,21,36
137,2017-08-20,16,31
138,2017-08-27,8,48
139,2017-09-03,18,32
140,2017-09-10,14,41
141,2017-09-17,25,48
142,2017-09-24,29,50
143,2017-10-01,33,26
144,2017-10-08,13,25
145,2017-10-15,40,55
146,2017-10-22,39,46
147,2017-10-29,22,19
148,2017-11-05,26,42
149,2017-11-12,39,41
150,2017-11-19,12,25
151,2017-11-26,23,22
152,2017-12-03,69,26
153,2017-12-10,59,40
154,2017-12-17,46,21
155,2017-12-24,64,28
156,2017-12-31,48,23
157,2018-01-07,64,26
158,2018-01-14,63,34
159,2018-01-21,88,47
160,2018-01-28,58,32
161,2018-02-04,50,51
162,2018-02-11,72,48
163,2018-02-18,46,37
164,2018-02-25,41,32
165,2018-03-04,36,53
166,2018-03-11,27,26
167,2018-03-18,36,42
168,2018-03-25,38,29
169,2018-04-01,32,26
170,2018-04-08,28,44
171,2018-04-15,33,47
172,2018-04-22,20,37
173,2018-04-29,16,34
174,2018-05-06,15,26
175,2018-05-13,16,33
176,2018-05-20,29,29
177,2018-05-27,18,39
178,2018-06-03,18,18
179,2018-06-10,8,23
180,2018-06-17,16,21
181,2018-06-24,11,29
182,2018-07-01,25,8
183,2018-07-08,29,28
184,2018-07-15,28,18
185,2018-07-22,13,21
186,2018-07-29,23,28
187,2018-08-05,24,36
188,2018-08-12,18,29
189,2018-08-19,23,34
190,2018-08-26,28,41
191,2018-09-02,30,40
192,2018-09-09,23,20
193,2018-09-16,17,21
194,2018-09-23,47,16
195,2018-09-30,34,48
196,2018-10-07,10,23
197,2018-10-14,0,46
198,2018-10-21,18,35
199,2018-10-28,16,34
200,2018-11-04,8,27
201,2018-11-11,17,38
202,2018-11-18,13,31
203,2018-11-25,11,33
204,2018-12-02,15,21
205,2018-12-09,12,22
206,2018-12-16,5,26
207,2018-12-23,16,33
208,2018-12-30,21,16
209,2019-01-06,15,35
210,2019-01-13,10,20
211,2019-01-20,24,34
212,2019-01-27,12,32
213,2019-02-03,17,30
214,2019-02-10,18,42
215,2019-02-17,21,29
216,2019-02-24,9,31
217,2019-03-03,20,38
218,2019-03-10,5,30
219,2019-03-17,6,59
220,2019-03-24,11,33
221,2019-03-31,0,30
222,2019-04-07,8,19
223,2019-04-14,16,34
224,2019-04-21,9,23
225,2019-04-28,20,37
226,2019-05-05,30,32
227,2019-05-12,24,39
228,2019-05-19,20,36
229,2019-05-26,14,28
230,2019-06-02,26,23
231,2019-06-09,28,17
232,2019-06-16,26,26
233,2019-06-23,32,18
234,2019-06-30,17,16
235,2019-07-07,41,21
236,2019-07-14,28,18
237,2019-07-21,23,33
238,2019-07-28,29,25
239,2019-08-04,16,28
240,2019-08-11,23,19
241,2019-08-18,26,50
242,2019-08-25,15,34
243,2019-09-01,13,27
244,2019-09-08,25,46
245,2019-09-15,15,41
246,2019-09-22,15,29
247,2019-09-29,15,47
248,2019-10-06,14,51
249,2019-10-13,8,43
250,2019-10-20,10,52
251,2019-10-27,8,33
252,2019-11-03,11,38
253,2019-11-10,8,42
254,2019-11-17,4,44
255,2019-11-24,11,7
256,2019-12-01,0,33
257,2019-12-08,13,37
258,2019-12-15,11,21
259,2019-12-22,20,4
260,2019-12-29,17,29
