,date,The Rolling Stones,Alphabet
115,2017-03-19,6,56
116,2017-03-26,14,53
117,2017-04-02,0,59
118,2017-04-09,14,52
119,2017-04-16,0,56
120,2017-04-23,0,58
121,2017-04-30,19,53
122,2017-05-07,0,52
123,2017-05-14,17,66
124,2017-05-21,22,47
125,2017-05-28,18,47
126,2017-06-04,9,54
127,2017-06-11,9,53
128,2017-06-18,6,42
129,2017-06-25,0,41
130,2017-07-02,0,44
131,2017-07-09,0,33
132,2017-07-16,11,26
133,2017-07-23,0,29
134,2017-07-30,15,25
135,2017-08-06,15,27
136,2017-08-13,8,42
137,2017-08-20,10,43
138,2017-08-27,12,38
139,2017-09-03,0,57
140,2017-09-10,23,48
141,2017-09-17,7,51
142,2017-09-24,0,53
143,2017-10-01,13,71
144,2017-10-08,10,61
145,2017-10-15,12,76
146,2017-10-22,8,55
147,2017-10-29,34,63
148,2017-11-05,11,91
149,2017-11-12,8,60
150,2017-11-19,17,42
151,2017-11-26,0,64
152,2017-12-03,13,66
153,2017-12-10,10,58
154,2017-12-17,13,29
155,2017-12-24,9,41
156,2017-12-31,21,53
157,2018-01-07,7,58
158,2018-01-14,19,62
159,2018-01-21,0,66
160,2018-01-28,10,65
161,2018-02-04,0,51
162,2018-02-11,0,64
163,2018-02-18,5,30
164,2018-02-25,14,76
165,2018-03-04,14,75
166,2018-03-11,19,54
167,2018-03-18,6,51
168,2018-03-25,8,51
169,2018-04-01,12,69
170,2018-04-08,16,47
171,2018-04-15,11,67
172,2018-04-22,8,45
173,2018-04-29,18,41
174,2018-05-06,15,51
175,2018-05-13,12,66
176,2018-05-20,0,44
177,2018-05-27,21,52
178,2018-06-03,0,43
179,2018-06-10,28,37
180,2018-06-17,21,39
181,2018-06-24,14,30
182,2018-07-01,19,21
183,2018-07-08,12,16
184,2018-07-15,17,28
185,2018-07-22,6,53
186,2018-07-29,14,24
187,2018-08-05,13,36
188,2018-08-12,18,38
189,2018-08-19,19,45
190,2018-08-26,10,44
191,2018-09-02,18,62
192,2018-09-09,16,57
193,2018-09-16,12,67
194,2018-09-23,12,61
195,2018-09-30,0,52
196,2018-10-07,11,65
197,2018-10-14,14,58
198,2018-10-21,11,55
199,2018-10-28,8,64
200,2018-11-04,5,79
201,2018-11-11,12,50
202,2018-11-18,38,35
203,2018-11-25,33,52
204,2018-12-02,30,64
205,2018-12-09,0,54
206,2018-12-16,11,49
207,2018-12-23,8,60
208,2018-12-30,5,48
209,2019-01-06,13,54
210,2019-01-13,14,61
211,2019-01-20,7,44
212,2019-01-27,0,66
213,2019-02-03,9,52
214,2019-02-10,36,57
215,2019-02-17,12,68
216,2019-02-24,9,39
217,2019-03-03,11,61
218,2019-03-10,16,39
219,2019-03-17,11,45
220,2019-03-24,16,58
221,2019-03-31,22,39
222,2019-04-07,8,51
223,2019-04-14,24,45
224,2019-04-21,7,70
225,2019-04-28,8,35
226,2019-05-05,15,50
227,2019-05-12,53,51
228,2019-05-19,14,61
229,2019-05-26,14,38
230,2019-06-02,9,48
231,2019-06-09,18,38
232,2019-06-16,8,37
233,2019-06-23,28,34
234,2019-06-30,43,35
235,2019-07-07,0,33
236,2019-07-14,25,39
237,2019-07-21,18,47
238,2019-07-28,23,32
239,2019-08-04,17,42
240,2019-08-11,32,57
241,2019-08-18,22,76
242,2019-08-25,20,64
243,2019-09-01,12,55
244,2019-09-08,5,54
245,2019-09-15,19,54
246,2019-09-22,27,59
247,2019-09-29,6,49
248,2019-10-06,16,48
249,2019-10-13,9,69
250,2019-10-20,16,40
251,2019-10-27,0,33
252,2019-11-03,15,68
253,2019-11-10,8,58
254,2019-11-17,16,44
255,2019-11-24,5,47
256,2019-12-01,17,78
257,2019-12-08,0,59
258,2019-12-15,7,54
259,2019-12-22,13,66
260,2019-12-29,12,56
