,date,Coldplay,Alphabet
150,2017-11-19,1,21
151,2017-11-26,1,23
152,2017-12-03,10,28
153,2017-12-10,3,25
154,2017-12-17,4,23
155,2017-12-24,2,17
156,2017-12-31,4,21
157,2018-01-07,3,27
158,2018-01-14,6,25
159,2018-01-21,2,27
160,2018-01-28,2,23
161,2018-02-04,3,22
162,2018-02-11,9,30
163,2018-02-18,6,21
164,2018-02-25,2,20
165,2018-03-04,0,26
166,2018-03-11,3,26
167,2018-03-18,2,26
168,2018-03-25,7,21
169,2018-04-01,5,25
170,2018-04-08,1,21
171,2018-04-15,5,22
172,2018-04-22,4,22
173,2018-04-29,3,23
174,2018-05-06,4,20
175,2018-05-13,4,18
176,2018-05-20,2,19
177,2018-05-27,5,21
178,2018-06-03,6,17
179,2018-06-10,2,18
180,2018-06-17,2,15
181,2018-06-24,0,18
182,2018-07-01,4,17
183,2018-07-08,5,17
184,2018-07-15,3,19
185,2018-07-22,0,21
186,2018-07-29,4,16
187,2018-08-05,2,27
188,2018-08-12,4,25
189,2018-08-19,3,28
190,2018-08-26,2,28
191,2018-09-02,2,22
192,2018-09-09,3,27
193,2018-09-16,3,23
194,2018-09-23,3,27
195,2018-09-30,2,28
196,2018-10-07,3,26
197,2018-10-14,3,22
198,2018-10-21,2,26
199,2018-10-28,4,20
200,2018-11-04,6,21
201,2018-11-11,0,20
202,2018-11-18,5,19
203,2018-11-25,4,26
204,2018-12-02,6,23
205,2018-12-09,6,27
206,2018-12-16,0,23
207,2018-12-23,4,19
208,2018-12-30,3,20
209,2019-01-06,4,25
210,2019-01-13,5,23
211,2019-01-20,6,21
212,2019-01-27,4,24
213,2019-02-03,5,22
214,2019-02-10,2,22
215,2019-02-17,1,25
216,2019-02-24,3,20
217,2019-03-03,2,22
218,2019-03-10,2,26
219,2019-03-17,2,16
220,2019-03-24,4,27
221,2019-03-31,3,24
222,2019-04-07,2,22
223,2019-04-14,2,18
224,2019-04-21,0,21
225,2019-04-28,3,18
226,2019-05-05,1,20
227,2019-05-12,0,26
228,2019-05-19,2,14
229,2019-05-26,2,14
230,2019-06-02,3,20
231,2019-06-09,3,17
232,2019-06-16,3,21
233,2019-06-23,0,17
234,2019-06-30,4,19
235,2019-07-07,0,17
236,2019-07-14,2,20
237,2019-07-21,0,22
238,2019-07-28,4,18
239,2019-08-04,2,26
240,2019-08-11,3,22
241,2019-08-18,2,27
242,2019-08-25,5,30
243,2019-09-01,0,22
244,2019-09-08,2,25
245,2019-09-15,1,33
246,2019-09-22,1,26
247,2019-09-29,1,24
248,2019-10-06,2,24
249,2019-10-13,2,30
250,2019-10-20,7,19
251,2019-10-27,4,31
252,2019-11-03,8,23
253,2019-11-10,4,27
254,2019-11-17,5,27
255,2019-11-24,6,20
256,2019-12-01,3,22
257,2019-12-08,1,29
258,2019-12-15,5,25
259,2019-12-22,4,16
260,2019-12-29,3,25
