,date,Pink,Alphabet
186,2018-07-29,20,36
187,2018-08-05,19,42
188,2018-08-12,15,43
189,2018-08-19,16,55
190,2018-08-26,15,63
191,2018-09-02,11,54
192,2018-09-09,12,54
193,2018-09-16,11,50
194,2018-09-23,10,52
195,2018-09-30,12,48
196,2018-10-07,14,52
197,2018-10-14,11,51
198,2018-10-21,13,51
199,2018-10-28,12,51
200,2018-11-04,11,50
201,2018-11-11,13,52
202,2018-11-18,14,42
203,2018-11-25,13,49
204,2018-12-02,12,51
205,2018-12-09,10,48
206,2018-12-16,14,49
207,2018-12-23,14,41
208,2018-12-30,13,36
209,2019-01-06,10,46
210,2019-01-13,30,47
211,2019-01-20,24,39
212,2019-01-27,15,46
213,2019-02-03,23,55
214,2019-02-10,20,51
215,2019-02-17,18,45
216,2019-02-24,18,47
217,2019-03-03,36,42
218,2019-03-10,28,48
219,2019-03-17,35,46
220,2019-03-24,35,45
221,2019-03-31,20,48
222,2019-04-07,18,51
223,2019-04-14,19,44
224,2019-04-21,32,46
225,2019-04-28,40,51
226,2019-05-05,22,42
227,2019-05-12,19,47
228,2019-05-19,23,50
229,2019-05-26,31,37
230,2019-06-02,36,41
231,2019-06-09,32,37
232,2019-06-16,37,41
233,2019-06-23,30,32
234,2019-06-30,15,30
235,2019-07-07,17,36
236,2019-07-14,20,34
237,2019-07-21,27,36
238,2019-07-28,23,33
239,2019-08-04,32,37
240,2019-08-11,32,41
241,2019-08-18,16,52
242,2019-08-25,18,57
243,2019-09-01,33,52
244,2019-09-08,31,54
245,2019-09-15,22,48
246,2019-09-22,18,53
247,2019-09-29,24,50
248,2019-10-06,29,56
249,2019-10-13,15,47
250,2019-10-20,13,51
251,2019-10-27,12,51
252,2019-11-03,26,58
253,2019-11-10,43,53
254,2019-11-17,12,58
255,2019-11-24,19,46
256,2019-12-01,31,53
257,2019-12-08,24,53
258,2019-12-15,9,47
259,2019-12-22,13,41
260,2019-12-29,10,41
