,date,Metallica,Alphabet
84,2016-08-14,29,81
85,2016-08-21,26,72
86,2016-08-28,12,81
87,2016-09-04,0,74
88,2016-09-11,14,88
89,2016-09-18,9,51
90,2016-09-25,30,48
91,2016-10-02,18,37
92,2016-10-09,10,47
93,2016-10-16,9,74
94,2016-10-23,18,59
95,2016-10-30,15,53
96,2016-11-06,11,49
97,2016-11-13,52,49
98,2016-11-20,46,41
99,2016-11-27,21,57
100,2016-12-04,17,50
101,2016-12-11,29,52
102,2016-12-18,16,56
103,2016-12-25,16,29
104,2017-01-01,13,58
105,2017-01-08,14,49
106,2017-01-15,21,42
107,2017-01-22,23,67
108,2017-01-29,14,47
109,2017-02-05,0,40
110,2017-02-12,92,68
111,2017-02-19,25,54
112,2017-02-26,20,50
113,2017-03-05,19,45
114,2017-03-12,14,38
115,2017-03-19,11,55
116,2017-03-26,19,29
117,2017-04-02,10,46
118,2017-04-09,17,32
119,2017-04-16,15,36
120,2017-04-23,13,59
121,2017-04-30,28,49
122,2017-05-07,24,59
123,2017-05-14,21,44
124,2017-05-21,10,56
125,2017-05-28,19,47
126,2017-06-04,12,44
127,2017-06-11,27,45
128,2017-06-18,15,41
129,2017-06-25,23,48
130,2017-07-02,18,22
131,2017-07-09,13,43
132,2017-07-16,11,37
133,2017-07-23,13,31
134,2017-07-30,16,45
135,2017-08-06,16,100
136,2017-08-13,15,70
137,2017-08-20,10,70
138,2017-08-27,10,65
139,2017-09-03,16,64
140,2017-09-10,21,75
141,2017-09-17,0,64
142,2017-09-24,10,60
143,2017-10-01,9,66
144,2017-10-08,9,64
145,2017-10-15,0,70
146,2017-10-22,9,69
147,2017-10-29,15,61
148,2017-11-05,14,66
149,2017-11-12,14,71
150,2017-11-19,11,43
151,2017-11-26,6,68
152,2017-12-03,10,38
153,2017-12-10,14,38
154,2017-12-17,14,33
155,2017-12-24,13,23
156,2017-12-31,18,32
157,2018-01-07,5,54
158,2018-01-14,17,47
159,2018-01-21,8,61
160,2018-01-28,6,39
161,2018-02-04,10,57
162,2018-02-11,17,53
163,2018-02-18,0,57
164,2018-02-25,30,62
165,2018-03-04,18,43
166,2018-03-11,30,34
167,2018-03-18,20,52
168,2018-03-25,24,39
169,2018-04-01,11,74
170,2018-04-08,19,53
171,2018-04-15,9,61
172,2018-04-22,6,50
173,2018-04-29,11,59
174,2018-05-06,26,50
175,2018-05-13,20,40
176,2018-05-20,15,26
177,2018-05-27,0,41
178,2018-06-03,12,29
179,2018-06-10,12,50
180,2018-06-17,16,38
181,2018-06-24,7,36
182,2018-07-01,19,26
183,2018-07-08,20,38
184,2018-07-15,20,43
185,2018-07-22,0,46
186,2018-07-29,0,36
187,2018-08-05,20,66
188,2018-08-12,27,97
189,2018-08-19,14,83
190,2018-08-26,0,62
191,2018-09-02,8,55
192,2018-09-09,23,55
193,2018-09-16,20,59
194,2018-09-23,27,54
195,2018-09-30,12,53
196,2018-10-07,8,43
197,2018-10-14,28,46
198,2018-10-21,17,53
199,2018-10-28,7,52
200,2018-11-04,13,66
201,2018-11-11,20,58
202,2018-11-18,20,32
203,2018-11-25,6,47
204,2018-12-02,12,53
205,2018-12-09,18,49
206,2018-12-16,27,39
207,2018-12-23,11,42
208,2018-12-30,24,51
209,2019-01-06,17,49
210,2019-01-13,24,52
211,2019-01-20,45,40
212,2019-01-27,19,45
213,2019-02-03,9,30
214,2019-02-10,23,63
215,2019-02-17,11,76
216,2019-02-24,16,63
217,2019-03-03,13,62
218,2019-03-10,16,33
219,2019-03-17,16,54
220,2019-03-24,13,59
221,2019-03-31,11,73
222,2019-04-07,14,63
223,2019-04-14,23,45
224,2019-04-21,5,30
225,2019-04-28,10,45
226,2019-05-05,14,58
227,2019-05-12,19,37
228,2019-05-19,5,54
229,2019-05-26,18,47
230,2019-06-02,12,63
231,2019-06-09,16,38
232,2019-06-16,10,34
233,2019-06-23,10,32
234,2019-06-30,18,40
235,2019-07-07,0,45
236,2019-07-14,10,49
237,2019-07-21,26,35
238,2019-07-28,12,49
239,2019-08-04,12,61
240,2019-08-11,18,76
241,2019-08-18,19,80
242,2019-08-25,5,82
243,2019-09-01,9,75
244,2019-09-08,14,77
245,2019-09-15,16,57
246,2019-09-22,20,57
247,2019-09-29,20,60
248,2019-10-06,9,64
249,2019-10-13,5,62
250,2019-10-20,13,50
251,2019-10-27,17,70
252,2019-11-03,16,68
253,2019-11-10,18,68
254,2019-11-17,8,46
255,2019-11-24,10,42
256,2019-12-01,17,75
257,2019-12-08,21,74
258,2019-12-15,20,54
259,2019-12-22,15,38
260,2019-12-29,7,47
