,date,Ed Sheeran,Alphabet
77,2016-06-26,8,17
78,2016-07-03,7,17
79,2016-07-10,6,15
80,2016-07-17,5,17
81,2016-07-24,4,16
82,2016-07-31,4,21
83,2016-08-07,8,11
84,2016-08-14,3,15
85,2016-08-21,3,15
86,2016-08-28,0,23
87,2016-09-04,6,25
88,2016-09-11,2,21
89,2016-09-18,4,20
90,2016-09-25,4,16
91,2016-10-02,5,22
92,2016-10-09,3,17
93,2016-10-16,5,23
94,2016-10-23,4,23
95,2016-10-30,6,18
96,2016-11-06,7,17
97,2016-11-13,5,20
98,2016-11-20,4,15
99,2016-11-27,8,18
100,2016-12-04,3,22
101,2016-12-11,4,22
102,2016-12-18,6,18
103,2016-12-25,0,12
104,2017-01-01,27,19
105,2017-01-08,27,20
106,2017-01-15,19,18
107,2017-01-22,18,20
108,2017-01-29,21,18
109,2017-02-05,18,19
110,2017-02-12,63,18
111,2017-02-19,33,20
112,2017-02-26,56,16
113,2017-03-05,100,18
114,2017-03-12,94,21
115,2017-03-19,55,16
116,2017-03-26,36,23
117,2017-04-02,30,20
118,2017-04-09,24,16
119,2017-04-16,23,18
120,2017-04-23,23,18
121,2017-04-30,21,19
122,2017-05-07,23,18
123,2017-05-14,20,21
124,2017-05-21,30,19
125,2017-05-28,28,17
126,2017-06-04,31,20
127,2017-06-11,23,16
128,2017-06-18,24,15
129,2017-06-25,25,12
130,2017-07-02,31,14
131,2017-07-09,62,16
132,2017-07-16,80,12
133,2017-07-23,21,15
134,2017-07-30,19,13
135,2017-08-06,14,13
136,2017-08-13,18,12
137,2017-08-20,19,15
138,2017-08-27,20,18
139,2017-09-03,11,24
140,2017-09-10,12,20
141,2017-09-17,23,27
142,2017-09-24,23,20
143,2017-10-01,18,23
144,2017-10-08,20,20
145,2017-10-15,39,24
146,2017-10-22,26,20
147,2017-10-29,18,20
148,2017-11-05,29,21
149,2017-11-12,16,19
150,2017-11-19,13,15
151,2017-11-26,24,24
152,2017-12-03,37,17
153,2017-12-10,37,17
154,2017-12-17,44,18
155,2017-12-24,42,16
156,2017-12-31,38,17
157,2018-01-07,37,21
158,2018-01-14,43,11
159,2018-01-21,50,23
160,2018-01-28,44,24
161,2018-02-04,28,23
162,2018-02-11,33,20
163,2018-02-18,27,18
164,2018-02-25,27,18
165,2018-03-04,31,18
166,2018-03-11,22,17
167,2018-03-18,15,22
168,2018-03-25,17,17
169,2018-04-01,18,19
170,2018-04-08,16,21
171,2018-04-15,18,19
172,2018-04-22,13,17
173,2018-04-29,14,16
174,2018-05-06,14,21
175,2018-05-13,13,16
176,2018-05-20,16,16
177,2018-05-27,12,17
178,2018-06-03,13,24
179,2018-06-10,16,21
180,2018-06-17,14,17
181,2018-06-24,15,16
182,2018-07-01,17,15
183,2018-07-08,16,13
184,2018-07-15,14,13
185,2018-07-22,12,16
186,2018-07-29,15,14
187,2018-08-05,16,13
188,2018-08-12,14,15
189,2018-08-19,13,14
190,2018-08-26,21,18
191,2018-09-02,19,26
192,2018-09-09,44,23
193,2018-09-16,38,26
194,2018-09-23,20,23
195,2018-09-30,24,19
196,2018-10-07,12,21
197,2018-10-14,12,25
198,2018-10-21,15,24
199,2018-10-28,9,19
200,2018-11-04,10,19
201,2018-11-11,9,19
202,2018-11-18,11,17
203,2018-11-25,8,16
204,2018-12-02,10,20
205,2018-12-09,9,24
206,2018-12-16,8,13
207,2018-12-23,6,14
208,2018-12-30,12,19
209,2019-01-06,10,20
210,2019-01-13,8,16
211,2019-01-20,10,20
212,2019-01-27,7,22
213,2019-02-03,10,23
214,2019-02-10,9,19
215,2019-02-17,13,18
216,2019-02-24,5,18
217,2019-03-03,8,19
218,2019-03-10,7,19
219,2019-03-17,6,20
220,2019-03-24,6,20
221,2019-03-31,6,17
222,2019-04-07,8,17
223,2019-04-14,8,14
224,2019-04-21,8,18
225,2019-04-28,8,17
226,2019-05-05,12,16
227,2019-05-12,12,17
228,2019-05-19,15,17
229,2019-05-26,16,16
230,2019-06-02,11,15
231,2019-06-09,10,15
232,2019-06-16,14,14
233,2019-06-23,16,12
234,2019-06-30,15,11
235,2019-07-07,27,15
236,2019-07-14,23,7
237,2019-07-21,15,17
238,2019-07-28,16,15
239,2019-08-04,14,14
240,2019-08-11,8,13
241,2019-08-18,12,17
242,2019-08-25,12,21
243,2019-09-01,15,22
244,2019-09-08,7,26
245,2019-09-15,11,24
246,2019-09-22,8,24
247,2019-09-29,14,23
248,2019-10-06,10,22
249,2019-10-13,8,19
250,2019-10-20,9,17
251,2019-10-27,9,27
252,2019-11-03,10,23
253,2019-11-10,9,21
254,2019-11-17,7,18
255,2019-11-24,9,16
256,2019-12-01,7,20
257,2019-12-08,9,19
258,2019-12-15,7,18
259,2019-12-22,12,12
260,2019-12-29,9,19
