,date,Coldplay,Alphabet
126,2017-06-04,10,28
127,2017-06-11,9,25
128,2017-06-18,9,22
129,2017-06-25,8,20
130,2017-07-02,9,20
131,2017-07-09,11,22
132,2017-07-16,10,21
133,2017-07-23,10,22
134,2017-07-30,8,18
135,2017-08-06,12,20
136,2017-08-13,11,21
137,2017-08-20,14,23
138,2017-08-27,11,23
139,2017-09-03,15,23
140,2017-09-10,19,31
141,2017-09-17,64,29
142,2017-09-24,70,30
143,2017-10-01,13,27
144,2017-10-08,8,27
145,2017-10-15,7,28
146,2017-10-22,7,35
147,2017-10-29,5,27
148,2017-11-05,4,28
149,2017-11-12,6,26
150,2017-11-19,6,23
151,2017-11-26,4,30
152,2017-12-03,4,27
153,2017-12-10,6,30
154,2017-12-17,5,25
155,2017-12-24,5,21
156,2017-12-31,4,26
157,2018-01-07,6,28
158,2018-01-14,5,23
159,2018-01-21,5,30
160,2018-01-28,4,33
161,2018-02-04,5,31
162,2018-02-11,8,26
163,2018-02-18,7,24
164,2018-02-25,5,29
165,2018-03-04,5,27
166,2018-03-11,3,27
167,2018-03-18,2,29
168,2018-03-25,6,30
169,2018-04-01,6,26
170,2018-04-08,7,29
171,2018-04-15,4,26
172,2018-04-22,4,28
173,2018-04-29,4,23
174,2018-05-06,5,29
175,2018-05-13,5,24
176,2018-05-20,4,26
177,2018-05-27,4,26
178,2018-06-03,6,30
179,2018-06-10,5,26
180,2018-06-17,5,27
181,2018-06-24,5,19
182,2018-07-01,5,22
183,2018-07-08,3,22
184,2018-07-15,3,20
185,2018-07-22,4,25
186,2018-07-29,4,21
187,2018-08-05,4,22
188,2018-08-12,2,22
189,2018-08-19,6,24
190,2018-08-26,4,21
191,2018-09-02,3,27
192,2018-09-09,4,31
193,2018-09-16,4,33
194,2018-09-23,4,29
195,2018-09-30,3,29
196,2018-10-07,4,23
197,2018-10-14,5,26
198,2018-10-21,3,31
199,2018-10-28,3,24
200,2018-11-04,4,27
201,2018-11-11,6,30
202,2018-11-18,6,25
203,2018-11-25,5,27
204,2018-12-02,6,27
205,2018-12-09,5,26
206,2018-12-16,4,28
207,2018-12-23,4,22
208,2018-12-30,4,23
209,2019-01-06,4,27
210,2019-01-13,5,25
211,2019-01-20,5,28
212,2019-01-27,3,33
213,2019-02-03,4,28
214,2019-02-10,4,30
215,2019-02-17,4,23
216,2019-02-24,5,22
217,2019-03-03,3,25
218,2019-03-10,3,26
219,2019-03-17,5,27
220,2019-03-24,4,24
221,2019-03-31,3,26
222,2019-04-07,4,28
223,2019-04-14,5,26
224,2019-04-21,3,31
225,2019-04-28,4,28
226,2019-05-05,3,27
227,2019-05-12,4,29
228,2019-05-19,4,27
229,2019-05-26,6,24
230,2019-06-02,4,28
231,2019-06-09,4,26
232,2019-06-16,0,24
233,2019-06-23,3,22
234,2019-06-30,3,23
235,2019-07-07,4,23
236,2019-07-14,4,22
237,2019-07-21,3,24
238,2019-07-28,3,22
239,2019-08-04,3,19
240,2019-08-11,2,24
241,2019-08-18,2,18
242,2019-08-25,4,27
243,2019-09-01,5,27
244,2019-09-08,5,32
245,2019-09-15,3,27
246,2019-09-22,4,29
247,2019-09-29,1,29
248,2019-10-06,4,27
249,2019-10-13,4,30
250,2019-10-20,7,31
251,2019-10-27,6,34
252,2019-11-03,11,34
253,2019-11-10,7,32
254,2019-11-17,10,28
255,2019-11-24,7,26
256,2019-12-01,5,27
257,2019-12-08,6,28
258,2019-12-15,3,30
259,2019-12-22,7,18
260,2019-12-29,3,20
