,date,Ed Sheeran,Alphabet
164,2018-02-25,36,30
165,2018-03-04,30,30
166,2018-03-11,30,29
167,2018-03-18,27,30
168,2018-03-25,23,23
169,2018-04-01,19,27
170,2018-04-08,21,30
171,2018-04-15,17,28
172,2018-04-22,21,30
173,2018-04-29,19,27
174,2018-05-06,19,26
175,2018-05-13,20,27
176,2018-05-20,27,27
177,2018-05-27,18,24
178,2018-06-03,17,24
179,2018-06-10,17,22
180,2018-06-17,19,22
181,2018-06-24,24,23
182,2018-07-01,21,22
183,2018-07-08,17,21
184,2018-07-15,19,22
185,2018-07-22,17,27
186,2018-07-29,18,22
187,2018-08-05,19,25
188,2018-08-12,21,26
189,2018-08-19,18,33
190,2018-08-26,23,39
191,2018-09-02,45,33
192,2018-09-09,22,33
193,2018-09-16,21,30
194,2018-09-23,23,32
195,2018-09-30,62,29
196,2018-10-07,26,31
197,2018-10-14,27,31
198,2018-10-21,28,31
199,2018-10-28,16,31
200,2018-11-04,15,31
201,2018-11-11,13,32
202,2018-11-18,11,25
203,2018-11-25,11,30
204,2018-12-02,13,31
205,2018-12-09,12,29
206,2018-12-16,11,30
207,2018-12-23,12,25
208,2018-12-30,14,22
209,2019-01-06,12,28
210,2019-01-13,12,29
211,2019-01-20,10,24
212,2019-01-27,13,28
213,2019-02-03,12,33
214,2019-02-10,12,31
215,2019-02-17,14,27
216,2019-02-24,11,28
217,2019-03-03,10,25
218,2019-03-10,14,29
219,2019-03-17,8,28
220,2019-03-24,11,27
221,2019-03-31,9,29
222,2019-04-07,13,31
223,2019-04-14,14,27
224,2019-04-21,10,28
225,2019-04-28,10,31
226,2019-05-05,19,25
227,2019-05-12,14,28
228,2019-05-19,16,30
229,2019-05-26,16,23
230,2019-06-02,15,25
231,2019-06-09,13,22
232,2019-06-16,14,25
233,2019-06-23,16,19
234,2019-06-30,20,19
235,2019-07-07,33,22
236,2019-07-14,27,21
237,2019-07-21,21,22
238,2019-07-28,20,20
239,2019-08-04,18,23
240,2019-08-11,16,25
241,2019-08-18,14,32
242,2019-08-25,17,34
243,2019-09-01,14,31
244,2019-09-08,13,33
245,2019-09-15,12,29
246,2019-09-22,12,32
247,2019-09-29,13,31
248,2019-10-06,15,34
249,2019-10-13,13,29
250,2019-10-20,11,31
251,2019-10-27,11,31
252,2019-11-03,12,35
253,2019-11-10,12,32
254,2019-11-17,11,35
255,2019-11-24,12,28
256,2019-12-01,11,32
257,2019-12-08,11,32
258,2019-12-15,10,29
259,2019-12-22,16,25
260,2019-12-29,15,25
