,date,Guns N' Roses,Alphabet
113,2017-03-05,10,47
114,2017-03-12,12,51
115,2017-03-19,7,56
116,2017-03-26,0,53
117,2017-04-02,25,59
118,2017-04-09,0,52
119,2017-04-16,11,56
120,2017-04-23,20,58
121,2017-04-30,19,53
122,2017-05-07,17,52
123,2017-05-14,9,66
124,2017-05-21,12,47
125,2017-05-28,21,47
126,2017-06-04,0,54
127,2017-06-11,16,53
128,2017-06-18,11,42
129,2017-06-25,12,41
130,2017-07-02,0,44
131,2017-07-09,6,33
132,2017-07-16,30,26
133,2017-07-23,29,29
134,2017-07-30,33,25
135,2017-08-06,10,27
136,2017-08-13,24,42
137,2017-08-20,12,43
138,2017-08-27,25,38
139,2017-09-03,31,57
140,2017-09-10,18,48
141,2017-09-17,8,51
142,2017-09-24,7,53
143,2017-10-01,0,71
144,2017-10-08,0,61
145,2017-10-15,10,76
146,2017-10-22,10,55
147,2017-10-29,12,63
148,2017-11-05,0,91
149,2017-11-12,0,60
150,2017-11-19,26,42
151,2017-11-26,0,64
152,2017-12-03,0,66
153,2017-12-10,0,58
154,2017-12-17,10,29
155,2017-12-24,10,41
156,2017-12-31,13,53
157,2018-01-07,15,58
158,2018-01-14,9,62
159,2018-01-21,12,66
160,2018-01-28,19,65
161,2018-02-04,0,51
162,2018-02-11,0,64
163,2018-02-18,11,30
164,2018-02-25,8,76
165,2018-03-04,5,75
166,2018-03-11,6,54
167,2018-03-18,7,51
168,2018-03-25,0,51
169,2018-04-01,8,69
170,2018-04-08,10,47
171,2018-04-15,10,67
172,2018-04-22,15,45
173,2018-04-29,0,41
174,2018-05-06,7,51
175,2018-05-13,0,66
176,2018-05-20,8,44
177,2018-05-27,9,52
178,2018-06-03,15,43
179,2018-06-10,0,37
180,2018-06-17,8,39
181,2018-06-24,7,30
182,2018-07-01,8,21
183,2018-07-08,11,16
184,2018-07-15,7,28
185,2018-07-22,9,53
186,2018-07-29,9,24
187,2018-08-05,14,36
188,2018-08-12,11,38
189,2018-08-19,0,45
190,2018-08-26,8,44
191,2018-09-02,7,62
192,2018-09-09,0,57
193,2018-09-16,11,67
194,2018-09-23,0,61
195,2018-09-30,0,52
196,2018-10-07,12,65
197,2018-10-14,0,58
198,2018-10-21,13,55
199,2018-10-28,12,64
200,2018-11-04,0,79
201,2018-11-11,6,50
202,2018-11-18,20,35
203,2018-11-25,10,52
204,2018-12-02,6,64
205,2018-12-09,13,54
206,2018-12-16,0,49
207,2018-12-23,20,60
208,2018-12-30,0,48
209,2019-01-06,6,54
210,2019-01-13,6,61
211,2019-01-20,10,44
212,2019-01-27,16,66
213,2019-02-03,0,52
214,2019-02-10,8,57
215,2019-02-17,7,68
216,2019-02-24,0,39
217,2019-03-03,0,61
218,2019-03-10,8,39
219,2019-03-17,15,45
220,2019-03-24,23,58
221,2019-03-31,16,39
222,2019-04-07,0,51
223,2019-04-14,11,45
224,2019-04-21,12,70
225,2019-04-28,0,35
226,2019-05-05,8,50
227,2019-05-12,21,51
228,2019-05-19,10,61
229,2019-05-26,9,38
230,2019-06-02,15,48
231,2019-06-09,12,38
232,2019-06-16,16,37
233,2019-06-23,7,34
234,2019-06-30,12,35
235,2019-07-07,9,33
236,2019-07-14,14,39
237,2019-07-21,16,47
238,2019-07-28,10,32
239,2019-08-04,4,42
240,2019-08-11,0,57
241,2019-08-18,10,76
242,2019-08-25,20,64
243,2019-09-01,7,55
244,2019-09-08,10,54
245,2019-09-15,12,54
246,2019-09-22,5,59
247,2019-09-29,13,49
248,2019-10-06,5,48
249,2019-10-13,0,69
250,2019-10-20,11,40
251,2019-10-27,24,33
252,2019-11-03,11,68
253,2019-11-10,11,58
254,2019-11-17,0,44
255,2019-11-24,5,47
256,2019-12-01,6,78
257,2019-12-08,8,59
258,2019-12-15,8,54
259,2019-12-22,8,66
260,2019-12-29,0,56
